ID,Locale,DurationMS,BroadcastTextID
1365,1,3109,284118
1366,1,1917,284119
1367,1,1762,284131
1368,1,3124,284139
1369,1,3902,284144
1370,1,2702,284149
1371,8,1167,273532
1372,8,1268,273744
1373,6,1690,273462
1374,8,1076,273857
1375,6,1058,273556
1376,6,883,273663
1377,6,2252,273662
1378,8,1472,273570
1379,6,1739,273572
1380,8,1508,273863
1381,7,1337,275970
1382,4,2377,275974
1383,4,1593,275975
1384,6,1835,273867
1385,8,1672,273867
1386,6,3777,273872
1387,8,2975,273872
1388,8,1894,273540
1389,6,1717,273541
1390,6,1658,273844
1391,8,1979,273830
1392,6,4664,273544
1393,6,1113,273850
1394,8,916,273550
1395,6,739,273852
1396,8,600,273852
1397,6,950,273551
1398,6,2031,273848
1399,6,1289,273548
1400,6,5580,273855
1401,13,982,273669
1402,14,783,273455
1403,14,928,273736
1404,13,1172,273560
1405,14,1175,273857
1406,13,879,273557
1407,13,1143,273664
1408,13,1361,273666
1409,14,1334,273450
1410,13,1370,273659
1411,13,3140,273444
1412,14,1580,273569
1413,14,1099,273571
1414,13,1875,273863
1415,13,1052,273565
1416,13,1994,273866
1417,13,3380,273872
1418,14,1903,273667
1419,1,4633,278347
1420,1,4741,285789
1421,14,2043,273843
1422,13,1656,273844
1423,13,2325,273543
1424,14,985,273831
1425,13,1398,273536
1426,14,940,273834
1427,13,950,273850
1428,13,881,273549
1429,13,733,273853
1430,14,1213,273846
1431,14,888,273545
1432,13,676,273546
1433,13,1802,273554
1434,8,1554,275971
1435,8,1456,275972
1436,4,1130,273729
1437,7,1016,273458
1438,4,1544,273733
1439,4,1233,273668
1440,4,997,273671
1441,7,1595,273530
1442,7,1342,273532
1443,7,1783,273737
1444,7,2195,273466
1445,4,2146,273466
1446,4,2960,273746
1447,4,2483,273534
1448,4,2141,273861
1449,4,1293,273858
1450,4,1516,273665
1451,7,1503,273660
1452,4,1351,273660
1453,7,2941,273871
1454,4,2863,273871
1455,4,1926,273866
1456,7,2054,273867
1457,7,1618,273836
1458,7,2221,273842
1459,4,1707,273541
1460,7,1542,273542
1461,7,6030,273544
1462,7,1795,273550
1463,7,569,273852
1464,4,1337,273553
1465,7,1073,273846
1466,4,1228,273846
1467,7,1012,273847
1468,4,905,273546
1469,7,2036,273848
1470,7,1695,273547
1471,7,1645,273554
1472,6,1246,273459
1473,8,1072,273452
1474,8,821,273453
1475,8,1430,273740
1476,6,1082,273531
1477,7,3524,284096
1478,7,2173,284104
1479,7,5251,284109
1480,7,3100,284117
1481,7,2474,284118
1482,7,2898,284121
1483,7,2455,284122
1484,7,2408,284146
1485,7,2036,284150
1486,12,2380,284095
1487,13,1871,284095
1488,13,2473,284097
1489,12,1747,284106
1490,12,3838,284107
1491,13,3575,284108
1492,12,6113,284114
1493,12,3152,284118
1494,12,4483,284120
1495,13,4645,284120
1496,13,2231,284121
1497,13,2211,284122
1498,12,3860,284123
1499,13,3212,284129
1500,13,5096,284135
1501,13,3342,284138
1502,12,3651,284139
1503,13,3223,284139
1504,13,2787,284141
1505,13,2271,284145
1506,12,3340,284146
1507,13,2478,284149
1508,2,2879,284096
1509,2,3380,284105
1510,2,2790,284118
1511,5,2238,284119
1512,2,2923,284122
1513,5,2810,284124
1514,5,3188,284129
1515,2,2480,284133
1516,5,4422,284138
1517,5,2997,284143
1518,14,2158,284093
1519,14,1381,284094
1520,14,2507,284096
1521,15,1512,284101
1522,15,5387,284110
1523,15,1452,284125
1524,15,3031,284126
1525,14,2542,284129
1526,14,1212,284132
1527,15,5530,284135
1528,15,1948,284136
1529,14,3342,284138
1530,15,2666,284141
1531,14,2704,284143
1532,14,3796,284144
1533,15,2398,284146
1534,13,4714,278194
1535,6,1734,284093
1536,6,1692,284095
1537,6,5056,284109
1538,12,6575,285792
1539,8,4669,284110
1540,8,4958,284120
1541,6,4059,284123
1542,6,1067,284128
1543,8,1270,284128
1544,6,4574,284135
1545,6,3650,284138
1546,8,2103,284143
1547,6,2332,284145
1548,8,2878,284145
1549,6,1789,284147
1550,4,1505,284094
1551,4,4204,284103
1552,4,2209,284111
1553,4,2177,284113
1554,4,1228,284128
1555,4,3862,284129
1556,4,4277,284144
1557,4,2884,284146
1558,1,2241,287673
1559,1,2061,285950
1560,1,1905,285942
1561,1,1928,285941
1562,1,1873,285940
1563,1,3651,287930
1564,4,5147,278193
1565,2,4718,285496
1566,4,3920,285788
1567,15,5336,278194
1568,14,5167,278194
1569,15,5202,278347
1570,14,5204,278347
1571,14,4974,285482
1572,14,8245,285484
1573,14,4951,285789
1574,15,5361,286431
1575,8,4909,278193
1576,8,4049,278347
1577,8,5193,285482
1578,8,5343,285496
1579,8,4282,285788
1580,7,5061,285792
1581,8,10955,286432
1582,7,6966,276885
1583,8,10912,280245
1584,15,5137,281586
1585,5,4696,278347
1586,5,6529,285792
1587,6,7875,276885
1588,5,10224,280243
1589,8,1857,298693
1590,6,3061,287674
1591,6,2739,287672
1592,8,1954,298697
1593,6,2606,298672
1594,6,3954,287685
1595,6,2756,287684
1596,8,2485,285951
1597,8,1815,285947
1598,6,878,285945
1599,6,1661,298692
1600,8,2582,285942
1601,6,1902,285940
1602,8,2082,298682
1603,8,1148,287923
1604,8,1450,287919
1605,8,2470,287922
1606,2,2594,287683
1607,2,2340,285948
1608,2,2078,298682
1609,2,2411,285952
1610,7,2039,289775
1611,2,1488,287920
1612,2,5372,292550
1613,5,4219,287686
1614,7,1552,298664
1615,5,2330,287673
1616,7,2353,287681
1617,7,3849,287685
1618,7,2636,285947
1619,5,1787,298685
1620,15,1669,289775
1621,12,1508,298664
1622,15,2513,298672
1623,15,1886,287684
1624,15,1588,285947
1625,12,1561,298685
1626,12,1938,285939
1627,12,1639,285938
1628,13,2064,298693
1629,13,1707,298664
1630,13,1897,287679
1631,13,2857,287672
1632,14,2103,298696
1633,13,2215,298669
1634,13,2923,287684
1635,13,2293,285949
1636,14,1986,285948
1637,14,1796,285947
1638,13,1263,285947
1639,14,1610,298687
1640,13,2409,298692
1641,13,1742,298684
1642,14,2525,285952
1643,4,2546,298650
1644,4,3085,287674
1645,4,2224,298697
1646,4,2303,287682
1647,4,4876,287685
1648,4,2227,285948
1649,4,2079,285941
1650,14,5108,209150
1651,12,2416,211076
1652,14,3290,211094
1653,14,3483,211062
1654,12,3475,209198
1655,6,2950,211094
1656,6,3400,211062
1657,13,2325,208633
1658,4,2219,210931
1659,4,2731,211073
1660,4,3339,209198
1661,5,9142,209025
1662,7,4683,209150
1663,6,4844,209150
1664,5,7455,209180
1665,14,1532,208315
1666,12,2246,208632
1667,13,2701,211076
1668,13,3134,211094
1669,13,3916,211062
1670,13,4009,209198
1671,8,5133,209380
1672,15,4727,208947
1673,0,1511,215431
1674,5,5637,214682
1675,0,5981,234640
1676,0,4447,217659
1677,0,4358,217669
1678,0,3468,219310
1679,0,3311,217604
1680,0,2552,220927
1681,0,3886,217642
1682,0,1905,221673
1683,8,2128,240408
1684,5,2361,240408
1685,12,3986,240406
1686,8,7232,252740
1687,9,4572,277270
1688,12,1194,68009
1689,7,2211,78226
1690,7,2197,81227
1691,16,2379,81222
1692,2,5175,78297
1693,14,2752,81224
1694,4,1844,269312
1695,5,6818,99368
1696,15,4316,135217
1697,7,7171,188492
1698,6,2331,190113
1699,0,2512,318302
1700,6,6900,188492
1701,12,1890,190005
1702,2,2364,186858
1703,13,6483,183007
1704,14,2651,186858
1705,2,4747,188917
1706,2,4380,183007
1707,6,3447,186858
1708,1,5357,198731
1709,14,3992,188637
1710,12,2749,190113
1711,1,6607,203736
1712,1,8126,203739
1713,12,3279,183005
1714,4,5550,194953
1715,1,3147,203711
1716,1,4202,203715
1717,12,2883,194954
1718,14,2729,194954
1719,8,2139,190005
1720,8,2368,189699
1721,15,3112,277335
1722,2,2935,193233
1723,1,3288,206495
1724,5,2827,189947
1725,6,9124,191765
1726,2,5790,183927
1727,15,3129,178806
1728,12,7785,191765
1729,2,5062,209150
1730,2,3569,209198
1731,16,2261,78228
1732,16,2602,78301
1733,9,3393,78229
1734,1,3583,277297
1735,1,1913,93402
1736,1,1812,93401
1737,1,2011,93400
1738,1,1983,93399
1739,2,1406,299848
1740,15,4657,99185
1741,7,2510,93400
1742,7,1557,299848
1743,7,7344,99368
1744,15,1200,122893
1745,6,5296,122131
1746,2,1679,269312
1747,6,5594,277336
1748,5,1418,269312
1749,14,2152,122893
1750,2,6030,134840
1751,7,7080,134840
1752,14,5107,135216
1753,5,7033,134840
1754,15,4983,134839
1755,1,6802,135215
1756,1,4678,135216
1757,13,3892,141844
1758,12,3387,143567
1759,4,3970,139384
1760,4,2917,148620
1761,4,734,148625
1762,8,2808,141844
1763,8,6440,151023
1764,8,4136,148695
1765,14,7252,151023
1766,5,2567,133935
1767,12,1313,153261
1768,6,1042,153260
1769,15,2941,148620
1770,14,6735,148697
1771,2,4539,148695
1772,2,6665,148697
1773,1,2941,68012
1774,5,5512,277270
1775,5,2708,68012
1776,7,2275,68013
1777,7,4392,68020
1778,9,5329,68020
1779,13,3005,68009
1780,12,1426,68013
1781,12,2574,68019
1782,13,3029,68012
1783,16,1464,68009
1784,16,5628,277270
1785,8,1712,81226
1786,8,4350,81223
1787,14,5149,81223
1788,1,2249,81224
1789,12,2160,78273
1790,12,2387,78301
1791,14,2261,78228
1792,14,1738,78302
1793,8,2342,81229
1794,12,4588,81223
1795,7,1612,81226
1796,7,4627,81223
1797,6,4797,277283
1798,5,5254,277283
1799,13,4454,81223
1800,13,2169,78226
1801,5,3079,81222
1802,9,4693,81223
1803,0,0,269312
1804,0,0,299848
1805,5,1576,81229
1806,15,5175,78297
1807,6,2402,78227
1808,5,7441,287848
1809,13,7455,287848
1810,14,5505,287851
1811,14,3424,298947
1812,8,5206,287851
1813,6,6285,283197
1814,8,2539,298946
1815,12,7971,287848
1816,15,7502,287848
1817,12,8033,283197
1818,12,2226,298946
1819,6,3910,285476
1820,8,5736,285475
1821,14,3062,304916
1822,4,3751,304905
1823,15,3092,304916
1824,13,3389,304918
1825,7,3514,312988
1826,8,2922,304916
1827,8,3214,304918
1828,15,3260,312989
1829,13,3958,312989
1830,5,3235,255288
1831,7,4609,255289
1832,15,1858,267816
1833,2,2057,275973
1834,5,3164,273746
1835,5,1603,273856
1836,12,1266,273858
1837,5,847,273557
1838,5,1525,273664
1839,5,2695,273444
1840,5,1215,273868
1841,5,1672,273543
1842,12,1690,273834
1843,12,1045,273850
1844,5,1184,273549
1845,12,1364,273549
1846,12,1174,273550
1847,12,704,273545
1848,12,1692,273848
1849,5,1180,273849
1850,12,1834,275973
1851,12,4868,275783
1852,15,4456,272556
1853,15,4968,272555
1854,15,3681,272560
1855,15,5732,272691
1856,14,3908,272547
1857,15,3674,272688
1858,15,1393,276621
1859,14,1580,276621
1860,15,1285,276623
1861,14,1066,276623
1862,14,1297,276616
1863,2,959,273452
1864,2,1630,273670
1865,2,1003,273671
1866,15,999,273455
1867,2,1269,273455
1868,15,1586,273734
1869,2,1677,273734
1870,2,1524,273530
1871,15,1310,273533
1872,15,1288,273736
1873,15,1994,273466
1874,2,1399,273467
1875,15,1116,273558
1876,2,1381,273856
1877,2,1355,273555
1878,2,1170,273556
1879,15,938,273858
1880,15,1651,273448
1881,2,2147,273444
1882,15,768,273446
1883,15,1176,273868
1884,15,1708,273869
1885,2,1422,273870
1886,2,1884,273572
1887,5,1269,273731
1888,12,867,273455
1889,12,1818,273460
1890,5,1225,273741
1891,5,1300,273533
1892,5,1179,273462
1893,12,1506,273738
1894,15,2254,273865
1895,2,1702,273867
1896,15,2263,273667
1897,2,1998,273451
1898,15,1654,273540
1899,2,2203,273830
1900,15,1814,273536
1901,15,1546,273834
1902,2,1766,273834
1903,15,2004,273848
1904,2,1029,273548
1905,5,7836,256734
1906,12,11080,261090
1907,4,7306,256734
1908,13,11097,261090
1909,13,8568,261091
1910,1,1167,273730
1911,5,1498,276620
1912,12,1533,276623
1913,12,747,276624
1914,13,479,276624
1915,8,3272,272560
1916,7,3559,272545
1917,7,3539,272544
1918,8,2811,272543
1919,7,3578,272542
1920,7,4382,272554
1921,7,4316,272553
1922,8,3646,272551
1923,8,4074,272550
1924,7,1254,276620
1925,8,1285,276622
1926,8,7155,276625
1927,12,4425,272691
1928,13,3605,272546
1929,13,3870,272542
1930,13,3700,272541
1931,12,2924,272548
1932,1,1236,273668
1933,1,1213,273452
1934,1,986,273454
1935,1,1078,273740
1936,1,1064,273532
1937,1,1506,273739
1938,1,1695,273467
1939,1,1130,273560
1940,1,1178,273556
1941,1,1181,273858
1942,1,1692,273662
1943,1,1176,273446
1944,1,1248,273570
1945,1,732,273870
1946,1,1699,273567
1947,1,1618,273451
1948,1,1997,273843
1949,1,1443,273831
1950,1,763,273852
1951,1,1188,273548
1952,4,11189,272686
1953,2,12732,272686
1954,2,3440,272557
1955,2,4427,272559
1956,2,3471,272558
1957,2,2809,272546
1958,4,3134,272545
1959,1,1852,275974
1960,4,3529,272544
1961,2,2303,272690
1962,2,1114,276622
1963,2,1378,276623
1964,1,911,276620
1965,1,1005,276619
1966,5,12765,272686
1967,5,5653,272555
1968,6,3093,272546
1969,1,3280,272560
1970,1,3529,272544
1971,1,3880,272552
1972,1,2730,272690
1973,1,2916,272689
1974,15,1613,262428
1975,15,1305,262430
1976,1,1630,284094
1977,1,2297,284106
1978,1,3555,284108
1979,1,1654,284113
1980,1,3883,284117
1981,1,2992,284134
1982,1,9948,280019
1983,8,1015,273533
1984,8,1078,273461
1985,6,1468,273467
1986,6,1423,273560
1987,8,1248,273556
1988,6,1408,273858
1989,6,1603,273660
1990,8,2771,273444
1991,6,1334,273661
1992,6,1159,273571
1993,6,2486,273871
1994,7,1354,267816
1995,6,1554,273866
1996,8,1994,273568
1997,6,2958,273573
1998,8,2273,273667
1999,6,1562,273537
2000,8,1029,273549
2001,8,1437,273553
2002,8,1034,273846
2003,8,1324,273548
2004,14,873,273729
2005,14,1081,273458
2006,13,1079,273668
2007,14,1193,273669
2008,13,750,273453
2009,13,760,273454
2010,14,1716,273460
2011,13,1239,273741
2012,13,1347,273461
2013,13,1570,273737
2014,14,1776,273738
2015,13,1041,273856
2016,14,983,273663
2017,13,934,273663
2018,14,1084,273665
2019,13,1972,273660
2020,13,1513,273572
2021,13,1778,273865
2022,14,2018,273568
2023,14,1889,273836
2024,14,888,273551
2025,13,908,273551
2026,14,1443,273853
2027,13,824,273847
2028,13,1332,273849
2029,6,1358,275970
2030,6,1290,275975
2031,8,2384,275782
2032,8,3635,275783
2033,13,1484,267816
2034,13,1665,275970
2035,14,1360,275975
2036,7,915,273453
2037,4,973,273455
2038,4,1543,273734
2039,4,1239,273462
2040,7,1561,273467
2041,4,1301,273558
2042,7,1662,273860
2043,7,1605,273861
2044,4,1122,273856
2045,7,1545,273555
2046,4,2228,273862
2047,7,2387,273561
2048,4,2623,273561
2049,4,1222,273663
2050,4,1343,273449
2051,7,1334,273666
2052,4,1174,273666
2053,4,3329,273444
2054,7,657,273445
2055,7,2096,273662
2056,4,1203,273446
2057,7,1365,273868
2058,7,1530,273570
2059,4,1147,273571
2060,7,1989,273863
2061,7,1176,273565
2062,7,2538,273566
2063,4,2706,273843
2064,4,1967,273844
2065,4,2561,273830
2066,4,767,273834
2067,7,973,273551
2068,4,868,273551
2069,4,952,273847
2070,7,1072,273546
2071,6,1457,273730
2072,8,1029,273459
2073,8,1106,273454
2074,6,701,273455
2075,8,830,273531
2076,7,2224,284093
2077,7,4146,284097
2078,7,1213,284101
2079,7,2200,284106
2080,7,3520,284129
2081,7,3800,284130
2082,7,1917,284136
2083,12,11609,280019
2084,12,2197,284093
2085,12,973,284099
2086,12,4336,284103
2087,13,2705,284105
2088,12,2012,284111
2089,13,3177,284118
2090,12,2522,284121
2091,13,4046,284123
2092,12,3175,284124
2093,13,1136,284125
2094,13,2443,284126
2095,12,1493,284128
2096,13,1606,284136
2097,12,1510,284142
2098,13,3106,284146
2099,13,1506,284147
2100,12,1808,284148
2101,5,2827,284105
2102,2,5992,284114
2103,5,2684,284122
2104,2,2636,284124
2105,2,1768,284128
2106,2,4540,284130
2107,2,2840,284146
2108,15,1491,284094
2109,15,1354,284099
2110,14,943,284099
2111,15,3805,284105
2112,14,3053,284105
2113,15,1877,284106
2114,15,3743,284107
2115,14,2557,284111
2116,15,1894,284113
2117,14,1697,284113
2118,15,6107,284114
2119,15,2137,284118
2120,14,1966,284119
2121,14,2373,284121
2122,15,2655,284122
2123,14,1904,284124
2124,15,2598,284127
2125,12,5912,278193
2126,12,4458,278194
2127,8,1875,284095
2128,8,2153,284104
2129,6,2935,284105
2130,8,3425,284105
2131,8,2013,284106
2132,12,4324,285788
2133,13,4081,285788
2134,6,2355,284111
2135,8,1999,284113
2136,6,2454,284122
2137,8,2915,284122
2138,8,3048,284124
2139,6,3248,284126
2140,6,2180,284133
2141,6,2715,284149
2142,8,3017,284149
2143,13,8050,276885
2144,4,2066,284095
2145,4,3986,284109
2146,4,2691,284112
2147,4,2683,284121
2148,4,5956,284135
2149,4,1978,284142
2150,1,3155,287686
2151,1,1812,287681
2152,1,1567,285948
2153,1,1581,285939
2154,1,1156,298677
2155,1,4643,285475
2156,1,1312,287921
2157,2,4677,285791
2158,2,5399,285792
2159,4,5608,286431
2160,2,5993,286431
2161,4,10232,286432
2162,4,11295,280247
2163,15,4054,285791
2164,14,9478,280243
2165,15,12482,280245
2166,2,8450,281525
2167,7,5441,278193
2168,7,5049,285482
2169,8,3928,285791
2170,8,5138,285792
2171,8,5049,286431
2172,8,3214,280843
2173,14,4968,281586
2174,6,5212,285482
2175,6,4663,285496
2176,6,4015,285788
2177,6,5207,285792
2178,5,12747,280247
2179,7,7724,281525
2180,7,10174,280019
2181,8,4608,287686
2182,8,1570,298695
2183,6,1773,298697
2184,6,2404,298669
2185,6,2653,287683
2186,8,2518,285948
2187,8,1590,298687
2188,6,1438,285938
2189,6,1824,298684
2190,8,2604,285952
2191,6,1622,287933
2192,6,2348,287922
2193,2,1944,298650
2194,2,2101,287677
2195,2,3116,298698
2196,2,2241,298672
2197,2,2611,287682
2198,2,1996,285941
2199,5,2180,289775
2200,2,1260,287923
2201,2,3990,287930
2202,2,1576,287933
2203,7,2657,287673
2204,5,2863,298698
2205,5,3301,287685
2206,5,2540,285947
2207,7,3440,285946
2208,7,2651,298685
2209,5,2496,298692
2210,5,2247,285942
2211,5,2837,287930
2212,5,1883,287933
2213,7,1396,287933
2214,5,1548,287919
2215,7,1327,287920
2216,12,2119,298694
2217,15,1862,298650
2218,12,1981,298698
2219,12,1808,298697
2220,12,1635,285949
2221,12,2253,285948
2222,15,1511,285938
2223,7,5396,292550
2224,12,2220,287931
2225,1,3985,287851
2226,14,1366,287679
2227,13,2760,287674
2228,14,2641,298672
2229,13,1811,298685
2230,13,2040,285942
2231,14,2625,285940
2232,14,1442,285938
2233,13,2075,287933
2234,13,1674,287919
2235,13,5308,292550
2236,4,3622,298693
2237,4,2190,298669
2238,4,2323,285945
2239,4,1463,298687
2240,4,1954,285938
2241,4,2129,298684
2242,14,7218,209025
2243,12,5423,209150
2244,14,2808,210931
2245,14,2570,211073
2246,12,6521,209180
2247,14,3303,209198
2248,14,5495,209380
2249,7,3693,209198
2250,6,3878,209198
2251,4,2386,208633
2252,13,1685,208316
2253,13,2045,208632
2254,6,2006,208632
2255,6,2468,208633
2256,5,2686,210931
2257,5,3692,211073
2258,6,3347,211073
2259,6,7509,211093
2260,15,5258,209150
2261,15,3267,211073
2262,15,2739,211076
2263,7,1567,208315
2264,14,1890,208316
2265,7,2195,208632
2266,8,3163,211073
2267,13,7800,209025
2268,15,1812,208315
2269,0,3713,228527
2270,0,3713,217395
2271,0,3772,217400
2272,0,3714,217666
2273,0,3695,217419
2274,0,3443,221674
2275,0,2193,217670
2276,0,2073,219938
2277,14,4276,240406
2278,13,3970,240406
2279,4,4119,240406
2280,1,4273,240406
2281,14,2222,277262
2282,6,1696,68013
2283,1,2431,78301
2284,7,3595,78229
2285,16,1646,81226
2286,9,1626,78273
2287,9,5175,78297
2288,2,3226,81225
2289,9,2407,78227
2290,2,2589,78228
2291,7,5045,277336
2292,6,1976,122463
2293,12,5093,122131
2294,8,5208,122131
2295,1,3099,186858
2296,15,1934,190005
2297,5,5258,183007
2298,1,3388,277335
2299,2,2752,188637
2300,14,6920,188492
2301,2,2267,183005
2302,1,7720,197149
2303,1,5001,198763
2304,1,6011,198765
2305,4,3302,188690
2306,6,5510,183007
2307,1,7908,203716
2308,14,4313,194955
2309,8,4947,188690
2310,8,2351,186858
2311,5,2341,178806
2312,5,3206,277335
2313,7,2078,189947
2314,2,2379,178806
2315,5,3339,194954
2316,7,6783,191765
2317,13,2932,188690
2318,13,4419,188917
2319,15,1897,186592
2320,1,1838,208316
2321,2,3229,211094
2322,1,3590,209198
2323,1,6338,209200
2324,16,5149,81223
2325,1,3851,118518
2326,2,4560,99185
2327,7,2380,93399
2328,13,1671,299848
2329,4,2327,93400
2330,7,3847,118518
2331,4,1330,122893
2332,2,3693,277297
2333,4,3970,277336
2334,6,1575,122893
2335,7,1740,269312
2336,14,1772,269312
2337,13,4514,99185
2338,2,2127,93400
2339,14,2886,93399
2340,13,5192,135216
2341,5,8932,135215
2342,7,7068,135215
2343,14,8083,135215
2344,6,4020,135217
2345,4,5606,134839
2346,8,7154,134840
2347,1,1267,141843
2348,1,3752,143567
2349,1,1901,133935
2350,5,2807,148620
2351,12,3216,141844
2352,7,3974,148695
2353,6,2938,141844
2354,4,3098,141844
2355,12,7350,151023
2356,12,5042,148695
2357,2,3124,141844
2358,7,4902,139384
2359,7,2899,148620
2360,5,3356,148695
2361,8,1103,153260
2362,8,940,153261
2363,15,5558,148697
2364,5,1065,153261
2365,7,1182,153261
2366,4,1341,153260
2367,5,3647,277288
2368,2,2466,68012
2369,2,1539,68014
2370,1,4572,277270
2371,1,2274,68014
2372,1,1993,68016
2373,4,4271,68020
2374,4,2049,68016
2375,5,2113,68016
2376,6,2298,68007
2377,8,3367,1148
2378,8,2274,68014
2379,9,2980,68007
2380,9,3128,68019
2381,9,2302,68009
2382,12,1567,68016
2383,12,2397,68014
2384,15,2620,1148
2385,15,2368,68014
2386,16,1929,68016
2387,1,4693,81223
2388,4,2016,81224
2389,7,4576,81225
2390,1,1360,78302
2391,1,1887,78303
2392,8,2513,78227
2393,8,2683,78301
