SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (40)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2692,0,-1,3,2394
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (60)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2693,0,-1,3,2397
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (70)|n|cFFFFD200Kosten: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2694,0,-1,3,2395
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (70)|n|cFFFFD200Kosten: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2695,0,-1,3,2396
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (75)|n|cFFFFD200Kosten: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2696,0,-1,3,2964
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (75)|n|cFFFFD200Kosten: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2697,0,-1,3,2402
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (85)|n|cFFFFD200Kosten: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2698,0,-1,3,2399
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (95)|n|cFFFFD200Kosten: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2699,0,-1,3,2401
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2700,0,0,0,2403
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (100)|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2701,0,-1,3,2406
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (125)|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2702,0,-1,3,3839
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (175)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2703,0,-1,3,3865
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (35)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2704,0,-1,3,3840
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (60)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2705,0,-1,3,3841
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (70)|n|cFFFFD200Kosten: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2706,0,-1,3,3842
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (85)|n|cFFFFD200Kosten: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2707,0,-1,3,3843
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2708,0,0,0,3844
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (80)|n|cFFFFD200Kosten: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2709,0,-1,3,3845
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2710,0,0,0,3847
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (110)|n|cFFFFD200Kosten: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2711,0,-1,3,3848
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2712,0,0,0,3849
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (110)|n|cFFFFD200Kosten: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2713,0,-1,3,3850
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2714,0,0,0,3851
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (130)|n|cFFFFD200Kosten: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2715,0,-1,3,3852
|cFFFFD200Verkäufer: |rKireena|n|cFFFFD200Zone: |rDesolace|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2716,0,0,2,3854
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (125)|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2717,0,-1,3,3855
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2718,0,0,0,3856
|cFFFFD200Verkäufer: |rXizk Gutstich|n|cFFFFD200Zone: |rSchlingendornkap|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2719,0,-1,2,3857
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2720,0,0,0,3858
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (150)|n|cFFFFD200Kosten: |r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2721,0,-1,3,3859
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2722,0,0,0,3860
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (185)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2723,0,-1,3,3861
|cFFFFD200Verkäufer: |rGhok'kah|n|cFFFFD200Zone: |rDüstermarschen|n|cFFFFD200Kosten: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2724,0,0,2,3862
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2725,0,0,0,3863
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2726,0,0,0,3864
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (110)|n|cFFFFD200Kosten: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2727,0,-1,3,3866
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2728,0,0,0,3868
|cFFFFD200Verkäufer: |rDanielle Stichelnaht|n|cFFFFD200Zone: |rDämmerwald|n|cFFFFD200Kosten: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2729,0,-1,2,3869
|cFFFFD200Verkäufer: |rWeltverkäufer|n|cFFFFD200Kosten: |r11|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2730,0,-1,2,3870
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (170)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2731,0,-1,3,3871
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2732,0,0,0,3872
|cFFFFD200Verkäufer: |rNarkk|n|cFFFFD200Zone: |rSchlingendornkap|n|cFFFFD200Kosten: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2733,0,-1,2,3873
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (30)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2734,0,-1,3,3914
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (30)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2741,0,-1,3,3922
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (30)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2742,0,-1,3,3923
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (50)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2743,0,-1,3,3925
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (60)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2744,0,-1,3,3977
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (90)|n|cFFFFD200Kosten: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2745,0,-1,3,3973
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2746,0,0,0,3928
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (65)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2747,0,-1,3,3929
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (65)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2748,0,-1,3,3931
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (85)|n|cFFFFD200Kosten: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2749,0,-1,3,3932
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2750,0,0,0,3933
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (100)|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2751,0,-1,3,3934
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (105)|n|cFFFFD200Kosten: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2752,0,-1,3,3936
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (105)|n|cFFFFD200Kosten: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2753,0,-1,3,3937
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (105)|n|cFFFFD200Kosten: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2754,0,-1,3,3938
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (110)|n|cFFFFD200Kosten: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2755,0,-1,3,3978
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (120)|n|cFFFFD200Kosten: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2756,0,-1,3,3939
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2757,0,0,0,3940
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (120)|n|cFFFFD200Kosten: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2758,0,-1,3,3941
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (125)|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2759,0,-1,3,3942
|cFFFFD200Beute von: |rRobogenieur Thermadraht|n|cFFFFD200Zone: |rGnomeregan,2760,0,-1,0,3944
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (125)|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2761,0,-1,3,3945
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (125)|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2762,0,-1,3,3946
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (130)|n|cFFFFD200Kosten: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2763,0,-1,3,3949
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (140)|n|cFFFFD200Kosten: |r40|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2764,0,-1,3,3950
|cFFFFD200Verkäufer: |rQuietschspross|n|cFFFFD200Zone: |rNördliches Brachland|n|cFFFFD200Kosten: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2765,0,0,2,3952
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (145)|n|cFFFFD200Kosten: |r52|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2766,0,-1,3,3953
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2767,0,0,0,3954
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (150)|n|cFFFFD200Kosten: |r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2768,0,-1,3,3955
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (150)|n|cFFFFD200Kosten: |r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2769,0,-1,3,3956
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (160)|n|cFFFFD200Kosten: |r90|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2771,0,-1,3,3958
|cFFFFD200Beute von: |rRobogenieur Thermadraht|n|cFFFFD200Zone: |rGnomeregan,2772,0,-1,0,3959
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2773,0,0,0,3960
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (170)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2774,0,-1,3,3961
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (175)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2775,0,-1,3,3962
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (175)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2776,0,-1,3,3963
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (180)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t80|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2777,0,-1,3,3979
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (185)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2778,0,-1,3,3965
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2779,0,0,0,3966
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (190)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2780,0,-1,3,3967
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2781,0,0,0,3968
|cFFFFD200Verkäufer: |rKaye Toogie|n|cFFFFD200Zone: |rKristallsangwald|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Verkäufer: |rGnaz Dusselflamm|n|cFFFFD200Zone: |rNördliches Schlingendorntal|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2782,0,-1,2,3969
|cFFFFD200Verkäufer: |rZan Messerritzel|n|cFFFFD200Zone: |rVorgebirge des Hügellands|n|cFFFFD200Kosten: |r24|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2783,0,-1,2,3971
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2784,0,0,0,3972
|cFFFFD200Verkäufer: |rAndrod Fadran|n|cFFFFD200Zone: |rArathihochland|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2785,0,-1,2,4097
|cFFFFD200Verkäufer: |rTunkk|n|cFFFFD200Zone: |rArathihochland|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2786,0,-1,2,4096
|cFFFFD200Quest: |rKodobalgtasche|n|cFFFFD200Zone: |rMulgore,2790,0,-1,1,5244
|cFFFFD200Berufsausbilder: |rKlassische Ingenieurskunst (135)|n|cFFFFD200Kosten: |r35|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2791,0,-1,3,6458
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2792,0,0,0,6518
|cFFFFD200Berufsausbilder: |rKlassische Schmiedekunst (110)|n|cFFFFD200Kosten: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2793,0,-1,3,6517
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (90)|n|cFFFFD200Kosten: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2794,0,-1,3,6521
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2796,0,0,0,2673
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2797,0,0,0,3758
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (45)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2798,0,-1,3,3755
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (80)|n|cFFFFD200Kosten: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2799,0,-1,3,3757
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (150)|n|cFFFFD200Kosten: |r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2800,0,-1,3,3813
|cFFFFD200Verkäufer: |rKor'geld|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Kosten: |r18|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2801,0,0,2,6624
|cFFFFD200Verkäufer: |rHagrus|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Kosten: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2802,0,0,2,6618
|cFFFFD200Verkäufer: |rWeltverkäufer|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2803,0,0,2,6617
|cFFFFD200Berufsausbilder: |rKlassische Lederverarbeitung (190)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2804,0,-1,3,6661
|cFFFFD200Verkäufer: |rWeltverkäufer|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2805,0,-1,2,6686
|cFFFFD200Verkäufer: |rWeltverkäufer|n|cFFFFD200Kosten: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Verkäufer: |rWeltverkäufer|n|cFFFFD200Kosten: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2806,0,-1,2,6688
|cFFFFD200Berufsausbilder: |rKlassische Schneiderei (135)|n|cFFFFD200Kosten: |r35|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2807,0,-1,3,6690
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2809,0,0,0,6693
|cFFFFD200Verkäufer: |rAndrew Hilbert|n|cFFFFD200Zone: |rSilberwald|n|cFFFFD200Kosten: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2811,0,0,2,6702
|cFFFFD200Verkäufer: |rBlixrez Gutstich|n|cFFFFD200Zone: |rSchlingendornkap|n|cFFFFD200Kosten: |r28|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2812,0,0,2,6705
|cFFFFD200Verkäufer: |rAndrew Hilbert|n|cFFFFD200Zone: |rSilberwald|n|cFFFFD200Kosten: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2813,0,0,2,6703
|cFFFFD200Verkäufer: |rWeltverkäufer|n|cFFFFD200Kosten: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2814,0,-1,2,6704
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute|n|n|cFFFFD200Sammeln von: |rWeltvorkommen,2816,0,0,0,7133
|cFFFFD200Berufsausbilder: |rKlassische Lederverarbeitung (115)|n|cFFFFD200Kosten: |r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2817,0,-1,3,7135
|cFFFFD200Berufsausbilder: |rKlassische Lederverarbeitung (160)|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2818,0,-1,3,7147
|cFFFFD200Verkäufer: |rKeena|n|cFFFFD200Zone: |rArathihochland|n|cFFFFD200Kosten: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2819,0,0,2,7149
|cFFFFD200Berufsausbilder: |rKlassische Lederverarbeitung (175)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2820,0,-1,3,7151
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2821,0,0,0,7153
|cFFFFD200Berufsausbilder: |rKlassische Lederverarbeitung (190)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2822,0,-1,3,7156
|cFFFFD200Berufsausbilder: |rKlassische Alchemie (90)|n|cFFFFD200Kosten: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2823,0,-1,3,7179
|cFFFFD200Berufsausbilder: |rKlassische Alchemie (155)|n|cFFFFD200Kosten: |r77|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2824,0,-1,3,7181
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2826,0,0,0,7224
|cFFFFD200Berufsausbilder: |rKlassische Schmiedekunst (185)|n|cFFFFD200Kosten: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2827,0,-1,3,7223
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2828,0,0,0,7221
|cFFFFD200Beute von: |rWeltkreaturen|n|n|cFFFFD200Schatz: |rWeltbeute,2829,0,0,0,7222
|cFFFFD200Verkäufer: |rJeeda|n|cFFFFD200Zone: |rSteinkrallengebirge|n|cFFFFD200Kosten: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2830,0,0,2,7257
|cFFFFD200Verkäufer: |rGlyx Gutbräu|n|cFFFFD200Zone: |rSchlingendornkap|n|cFFFFD200Kosten: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2831,0,0,2,7258
|cFFFFD200Verkäufer: |rHula'mahi|n|cFFFFD200Zone: |rNördliches Brachland|n|cFFFFD200Kosten: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Verkäufer: |rKzixx|n|cFFFFD200Zone: |rDämmerwald|n|cFFFFD200Kosten: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2832,0,0,2,7255
|cFFFFD200Verkäufer: |rWeltverkäufer|n|cFFFFD200Kosten: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2833,0,-1,2,7259
