ID,Value_lang,ReqID,ParentWidgetID
2045,Violettes Team: %3600w überlebende Spieler,2,720
2046,,3,720
2047,,4,720
2048,,2,721
2049,,3,721
2050,,4,721
2051,Qilen gesammelt: %6748w/5,2,722
2052,,3,722
2053,,4,722
2054,Verbleibende Versuche: %7844w,2,730
2055,,3,730
2056,,4,730
2057,Verbleibende Nebelbestien: %7889w,2,731
2058,,3,731
2059,,4,731
2060,Violettes Team: %3600w überlebende Spieler,2,732
2061,,3,732
2062,,4,732
2063,Goldenes Team: %3601w überlebende Spieler,2,733
2064,,3,733
2065,,4,733
2072,Geld: %8278w,2,736
2073,,3,736
2074,,4,736
2075,Welle Nr. %8280w,2,737
2076,,3,737
2077,,4,737
2078,Verbleibende Zeit: %8529k,2,738
2079,,3,738
2080,,4,738
2081,Lecks in richtig ranzigen Fässern,19,739
2084,Verbleibende Zeit: %8529k,2,740
2085,,3,740
2086,,4,740
2087,Verbleibende Zeit: %8529k,2,741
2088,,3,741
2089,,4,741
2090,Verbleibende Zeit: %8529k,2,742
2091,,3,742
2092,,4,742
2093,Verbleibende Zeit: %8529k,2,743
2094,,3,743
2095,,4,743
2096,Verbleibende Zeit: %8529k,2,744
2097,Das Spiel endet nach Ablauf dieser Zeit.,3,744
2098,,4,744
2099,Verbleibende Zeit: %8529k,2,745
2100,,3,745
2101,,4,745
2102,Verteidigungssysteme aktiv in %8381w Sek.,2,746
2103,"Verbleibende Zeit, bis das Defensivsystem GB-11010 der Armageddon-Klasse aktiviert wird.",3,746
2104,,4,746
2105,Verbleibende Kanonen = %8373w,2,747
2106,Anzahl der noch zu zerstörenden Kanonen.,3,747
2107,,4,747
2108,Verbleibende Kanonen = %8373w,2,748
2109,Anzahl der noch zu zerstörenden Kanonen.,3,748
2110,,4,748
2111,Verbleibende Gegner = %8412w,2,749
2112,Anzahl der in dieser Welle verbleibenden Gegner.,3,749
2113,,4,749
2114,Nicht rechtzeitig bediente Kunden: %8457w,2,750
2115,,3,750
2116,,4,750
2117,Fortschritt am Südturm: %8461w%,2,751
2118,,3,751
2119,,4,751
2120,Fortschritt am Nordturm: %8462w%,2,752
2121,,3,752
2122,,4,752
2123,Drachenmaleinfluss auf den Nordturm: %8469w%,2,753
2124,,3,753
2125,,4,753
2126,Drachenmaleinfluss auf den Südturm: %8468w%,2,754
2127,,3,754
2128,,4,754
2129,.        Verbleibende Orcs: %8484w,2,755
2130,,3,755
2131,,4,755
2132,Grünes Team: %15480w Extraleben,2,756
2133,,3,756
2134,,4,756
2135,Goldenes Team: %15481w Extraleben,2,757
2136,,3,757
2137,,4,757
2138,Grünes Team: %15480w Extraleben,2,930
2139,,3,758
2140,,4,758
2141,Grünes Team: %15481w Extraleben,2,1042
2142,,3,759
2143,,4,759
2144,Grünes Team: %15480w Extraleben,2,760
2145,,3,760
2146,,4,760
2147,Goldenes Team: %15481w Extraleben,2,761
2148,,3,761
2149,,4,761
2150,Grünes Team: %15480w Extraleben,2,762
2151,,3,762
2152,,4,762
2153,Goldenes Team: %15481w Extraleben,2,763
2154,,3,763
2155,,4,763
2156,Goldenes Team: %15480w Extraleben,2,1041
2157,,3,764
2158,,4,764
2159,Goldenes Team: %15481w Extraleben,2,931
2160,,3,765
2161,,4,765
2162,Grünes Team: %15480w Extraleben,2,766
2163,,3,766
2164,,4,766
2165,Goldenes Team: %15481w Extraleben,2,767
2166,,3,767
2167,,4,767
2168,Grünes Team: %15480w Extraleben,2,768
2169,,3,768
2170,,4,768
2171,Goldenes Team: %15481w Extraleben,2,769
2172,,3,769
2173,,4,769
2174,Oger an Borrok verfüttert = %8604w/10,2,770
2175,Der Verschlinger hat Hunger. Füttert ihn mit Ogern!,3,770
2176,,4,770
2180,Gegner getötet: %8933w/%9801w,2,772
2181,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,772
2182,,4,772
2183,Gegner getötet: %8934w/%9802w,2,773
2184,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,773
2185,,4,773
2186,Nächster Kampf: %8945k,2,774
2187,Die nächste Kampfphase beginnt nach Ablauf dieser Zeit.,3,774
2188,,4,774
2189,Aktive Phase: %8955w,2,776
2190,,3,776
2191,,4,776
2192,Auferstandene Geister eingefangen: %9200w/20,2,778
2193,Eingefangene auferstandene Geister.,3,778
2194,,4,778
2195,Auferstandene Geister eingefangen: %9201w/20,2,779
2196,Eingefangene auferstandene Geister.,3,779
2197,,4,779
2198,Gesammeltes Erz: %1582w/20,2,780
2199,Status der Horde,3,780
2200,,4,780
2201,Gesammeltes Erz: %1581w/20,2,781
2202,Status der Allianz,3,781
2203,,4,781
2204,Runden: %9292w/5,2,782
2205,Status der Horde,3,782
2206,,4,782
2207,Runden: %9291w/5,2,783
2208,Status der Allianz,3,783
2209,,4,783
2210,Nächster Kampf: %8945k,2,784
2211,Die nächste Kampfphase beginnt nach Ablauf dieser Zeit.,3,784
2212,,4,784
2213,Nächster Kampf: %8945k,2,785
2214,Die nächste Kampfphase beginnt nach Ablauf dieser Zeit.,3,785
2215,,4,785
2216,Verbleibende Zeit: %9316k,2,786
2217,Die Allianz muss Volrath töten.,3,786
2218,,4,786
2219,Verbleibende Zeit: %9316k,2,787
2220,Die Horde muss Tremblade töten.,3,787
2221,,4,787
2222,Punkte: %9384w/%9386w,2,788
2223,Punkte der Allianz,3,788
2224,,4,788
2225,Punkte: %9385w/%9386w,2,789
2226,Punkte der Horde,3,789
2227,,4,789
2228,Verbleibende Zeit: %8529k,2,790
2229,Verbleibende Zeit,3,790
2230,,4,790
2231,Feuer: %9782w  Punkte: %9418w/%9784w,2,791
2232,Status der Allianz,3,791
2233,,4,791
2234,Feuer: %9783w  Punkte: %9419w/%9784w,2,792
2235,Status der Horde,3,792
2236,,4,792
2237,Hühnchentimer: %9524w Sek.,2,793
2238,"Verbleibende Zeit, bis Leeroys Hühnchen fertig gekocht ist und beginnt, den Angriffsplan auszuführen.",3,793
2239,,4,793
2240,Verbleibende Zeit: %9316k,2,796
2241,Die Horde muss Tremblade töten.,3,796
2242,,4,796
2243,Verbleibende Zeit: %9316k,2,797
2244,Die Allianz muss Volrath töten.,3,797
2245,,4,797
2246,Gegner getötet: %8933w/%9801w,2,798
2247,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,798
2248,,4,798
2249,Gegner getötet: %8933w/%9801w,2,799
2250,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,799
2251,,4,799
2252,Gegner getötet: %8934w/%9802w,2,800
2253,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,800
2254,,4,800
2255,Gegner getötet: %8934w/%9802w,2,801
2256,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,801
2257,,4,801
2258,%9662w |4Gladiator:Gladiatoren; am Leben,2,802
2259,Es kann nur einen geben.,3,802
2260,,4,802
2261,Aufzug zur Arena in %9667w Min. in Betrieb.,2,803
2262,,3,803
2263,,4,803
2264,Gegner getötet: %8934w/%9802w,2,804
2265,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,804
2266,,4,804
2267,Gegner getötet: %8934w/%9802w,2,805
2268,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,805
2269,,4,805
2270,Gegner getötet: %8934w/%9802w,2,806
2271,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,806
2272,,4,806
2273,Gegner getötet: %8934w/%9802w,2,807
2274,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,807
2275,,4,807
2276,Gegner getötet: %8933w/%9801w,2,808
2277,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,808
2278,,4,808
2279,Gegner getötet: %8933w/%9801w,2,809
2280,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,809
2281,,4,809
2282,Gegner getötet: %8933w/%9801w,2,810
2283,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,810
2284,,4,810
2285,Gegner getötet: %8933w/%9801w,2,811
2286,"Tötet Gegner, um einen Hauptmann herbeizurufen!",3,811
2287,,4,811
2288,Nächster Kampf: %8945k,2,812
2289,Die nächste Kampfphase beginnt nach Ablauf dieser Zeit.,3,812
2290,,4,812
2291,Phase beginnt: %8945k,2,813
2292,Die nächste Kampfphase beginnt nach Ablauf dieser Zeit.,3,813
2293,,4,813
2294,Nächster Kampf: %8945k,2,814
2295,Die nächste Kampfphase beginnt nach Ablauf dieser Zeit.,3,814
2296,,4,814
2297,Nächster Kampf: %8945k,2,815
2298,Die nächste Kampfphase beginnt nach Ablauf dieser Zeit.,3,815
2299,,4,815
2300,Verbleibende Zeit: %9316k,2,816
2301,Die Allianz muss Volrath töten.,3,816
2302,,4,816
2303,Verbleibende Zeit: %9316k,2,817
2304,Die Allianz muss Volrath töten.,3,817
2305,,4,817
2306,Verbleibende Zeit: %9316k,2,818
2307,Die Allianz muss Volrath töten.,3,818
2308,,4,818
2309,Verbleibende Zeit: %9316k,2,819
2310,Die Allianz muss Volrath töten.,3,819
2311,,4,819
2312,Verbleibende Zeit: %9316k,2,820
2313,Die Allianz muss Volrath töten.,3,820
2314,,4,820
2315,Verbleibende Zeit: %9316k,2,821
2316,Die Horde muss Tremblade töten.,3,821
2317,,4,821
2318,Verbleibende Zeit: %9316k,2,822
2319,Die Horde muss Tremblade töten.,3,822
2320,,4,822
2321,Verbleibende Zeit: %9316k,2,823
2322,Die Horde muss Tremblade töten.,3,823
2323,,4,823
2324,Verbleibende Zeit: %9316k,2,824
2325,Die Horde muss Tremblade töten.,3,824
2326,,4,824
2327,Verbleibende Zeit: %9316k,2,825
2328,Die Horde muss Tremblade töten.,3,825
2329,,4,825
2330,Das Wegekreuz,2,826
2331,Die Schlacht um das Wegekreuz hat begonnen!,3,826
2332,,4,826
2333,Funkendriftturm,2,827
2334,Die Schlacht um den Funkendriftturm hat begonnen!,3,827
2335,,4,827
2336,Oberster Kriegsfürst Volrath,2,828
2337,Die Allianz muss Volrath töten.,3,828
2338,,4,828
2339,Volraths Vorstoß,2,829
2340,Die Schlacht um Volraths Vorstoß hat begonnen!,3,829
2341,,4,829
2342,Tremblades Vorhut,2,830
2343,Die Schlacht um Tremblades Vorhut hat begonnen!,3,830
2344,,4,830
2345,Wacht des Erzmagiers,2,831
2346,Die Schlacht um die Wacht des Erzmagiers hat begonnen!,3,831
2347,,4,831
2348,Großmarschall Tremblade,2,832
2349,Die Horde muss Tremblade töten.,3,832
2350,,4,832
2351,Oberster Kriegsfürst Volrath,2,833
2352,Die Allianz muss Volrath töten.,3,833
2353,,4,833
2354,Oberster Kriegsfürst Volrath,2,834
2355,Die Allianz muss Volrath töten.,3,834
2356,,4,834
2357,Oberster Kriegsfürst Volrath,2,835
2358,Die Allianz muss Volrath töten.,3,835
2359,,4,835
2360,Oberster Kriegsfürst Volrath,2,836
2361,Die Allianz muss Volrath töten.,3,836
2362,,4,836
2363,Oberster Kriegsfürst Volrath,2,837
2364,Die Allianz muss Volrath töten.,3,837
2365,,4,837
2366,Oberster Kriegsfürst Volrath,2,838
2367,Die Allianz muss Volrath töten.,3,838
2368,,4,838
2369,Tremblades Vorhut,2,839
2370,Die Schlacht um Tremblades Vorhut hat begonnen!,3,839
2371,,4,839
2372,Tremblades Vorhut,2,840
2373,Die Schlacht um Tremblades Vorhut hat begonnen!,3,840
2374,,4,840
2375,Tremblades Vorhut,2,841
2376,Die Schlacht um Tremblades Vorhut hat begonnen!,3,841
2377,,4,841
2378,Großmarschall Tremblade,2,842
2379,Die Horde muss Tremblade töten.,3,842
2380,,4,842
2381,Großmarschall Tremblade,2,843
2382,Die Horde muss Tremblade töten.,3,843
2383,,4,843
2384,Großmarschall Tremblade,2,844
2385,Die Horde muss Tremblade töten.,3,844
2386,,4,844
2387,Großmarschall Tremblade,2,845
2388,Die Horde muss Tremblade töten.,3,845
2389,,4,845
2390,Großmarschall Tremblade,2,846
2391,Die Horde muss Tremblade töten.,3,846
2392,,4,846
2393,Großmarschall Tremblade,2,847
2394,Die Horde muss Tremblade töten.,3,847
2395,,4,847
2396,Tremblades Vorhut,2,848
2397,Die Schlacht um Tremblades Vorhut hat begonnen!,3,848
2398,,4,848
2399,Tremblades Vorhut,2,849
2400,Die Schlacht um Tremblades Vorhut hat begonnen!,3,849
2401,,4,849
2402,Tremblades Vorhut,2,850
2403,Die Schlacht um Tremblades Vorhut hat begonnen!,3,850
2404,,4,850
2405,Wacht des Erzmagiers,2,851
2406,Die Schlacht um die Wacht des Erzmagiers hat begonnen!,3,851
2407,,4,851
2408,Wacht des Erzmagiers,2,852
2409,Die Schlacht um die Wacht des Erzmagiers hat begonnen!,3,852
2410,,4,852
2411,Wacht des Erzmagiers,2,853
2412,Die Schlacht um die Wacht des Erzmagiers hat begonnen!,3,853
2413,,4,853
2414,Wacht des Erzmagiers,2,854
2415,Die Schlacht um die Wacht des Erzmagiers hat begonnen!,3,854
2416,,4,854
2417,Wacht des Erzmagiers,2,855
2418,Die Schlacht um die Wacht des Erzmagiers hat begonnen!,3,855
2419,,4,855
2420,Wacht des Erzmagiers,2,856
2421,Die Schlacht um die Wacht des Erzmagiers hat begonnen!,3,856
2422,,4,856
2423,Das Wegekreuz,2,857
2424,Die Schlacht um das Wegekreuz hat begonnen!,3,857
2425,,4,857
2426,Das Wegekreuz,2,858
2427,Die Schlacht um das Wegekreuz hat begonnen!,3,858
2428,,4,858
2429,Das Wegekreuz,2,859
2430,Die Schlacht um das Wegekreuz hat begonnen!,3,859
2431,,4,859
2432,Das Wegekreuz,2,860
2433,Die Schlacht um das Wegekreuz hat begonnen!,3,860
2434,,4,860
2435,Das Wegekreuz,2,861
2436,Die Schlacht um das Wegekreuz hat begonnen!,3,861
2437,,4,861
2438,Das Wegekreuz,2,862
2439,Die Schlacht um das Wegekreuz hat begonnen!,3,862
2440,,4,862
2441,Volraths Vorstoß,2,863
2442,Die Schlacht um Volraths Vorstoß hat begonnen!,3,863
2443,,4,863
2444,Volraths Vorstoß,2,864
2445,Die Schlacht um Volraths Vorstoß hat begonnen!,3,864
2446,,4,864
2447,Volraths Vorstoß,2,865
2448,Die Schlacht um Volraths Vorstoß hat begonnen!,3,865
2449,,4,865
2450,Volraths Vorstoß,2,866
2451,Die Schlacht um Volraths Vorstoß hat begonnen!,3,866
2452,,4,866
2453,Volraths Vorstoß,2,867
2454,Die Schlacht um Volraths Vorstoß hat begonnen!,3,867
2455,,4,867
2456,Volraths Vorstoß,2,868
2457,Die Schlacht um Volraths Vorstoß hat begonnen!,3,868
2458,,4,868
2459,Funkendriftturm,2,869
2460,Die Schlacht um den Funkendriftturm hat begonnen!,3,869
2461,,4,869
2462,Funkendriftturm,2,870
2463,Die Schlacht um den Funkendriftturm hat begonnen!,3,870
2464,,4,870
2465,Funkendriftturm,2,871
2466,Die Schlacht um den Funkendriftturm hat begonnen!,3,871
2467,,4,871
2468,Funkendriftturm,2,872
2469,Die Schlacht um den Funkendriftturm hat begonnen!,3,872
2470,,4,872
2471,Funkendriftturm,2,873
2472,Die Schlacht um den Funkendriftturm hat begonnen!,3,873
2473,,4,873
2474,Funkendriftturm,2,874
2475,Die Schlacht um den Funkendriftturm hat begonnen!,3,874
2476,,4,874
2477,Verbleibende Eiserne Bombenkämpfer: %9723w,2,875
2478,Eiserne Bombenkämpfer werfen Granaten in die Arena!,3,875
2479,,4,875
2480,Verbleibende betrunkene Gallenschleuderer: %9725w,2,876
2481,Betrunkene Gallenschleuderer werfen Malmbräu in die Arena!,3,876
2482,,4,876
2483,Verbleibender Tribut: %9726w,2,877
2484,"Krud verlangt Tribut, bevor er gegen Euch kämpft. Tötet Gegner auf dem Gorianischen Übungsgelände, um Tribut zu sammeln.",3,877
2485,,4,877
2486,Kontrolliert die Flagge,2,878
2487,,3,878
2488,,4,878
2489,Kontrolliert die Flagge,2,879
2490,,3,879
2491,,4,879
2492,Kontrolliert die Flagge,2,880
2493,,3,880
2494,,4,880
2495,Kontrolliert die Flagge,2,881
2496,,3,881
2497,,4,881
2498,Kontrolliert die Flagge,2,882
2499,,3,882
2500,,4,882
2501,Kontrolliert die Flagge,2,883
2502,,3,883
2503,,4,883
2504,Kontrolliert die Flagge,2,884
2505,,3,884
2506,,4,884
2507,,2,885
2508,,3,885
2509,,4,885
2510,,2,886
2511,,3,886
2512,,4,886
2513,Gebäude wird angegriffen!,2,887
2514,Eines Eurer Gebäude wird angegriffen!,3,887
2515,,4,887
2516,Spitzel entdeckt!,2,888
2517,In Eurer Garnison wurde ein Spitzel entdeckt!,3,888
2518,,4,888
2519,Verbleibende Zeit: %9316k,2,889
2520,Das Portal ist instabil und bricht bald zusammen.,3,889
2521,,4,889
2522,Schlachtschiffgesundheit: %10019w%,2,890
2523,"PH - Health of the Battleship, use the Harbor Cannons to destroy it.",3,890
2524,,4,890
2525,Gesundheit des Eisernen Hauptmanns Argha: %10021w%,2,891
2526,,3,891
2527,,4,891
2528,Derzeitige Welle: zu %10130w% abgeschlossen,2,892
2529,,3,892
2530,,4,892
2531,Derzeitige Welle: zu %10131w% abgeschlossen,2,893
2532,,3,893
2533,,4,893
2534,Derzeitige Welle: zu %10132w% abgeschlossen,2,894
2535,,3,894
2536,,4,894
2537,Eroberte Zonen: %10246w/%10248w,2,896
2538,Eroberte Zonen der Allianz,3,896
2539,,4,896
2540,Eroberte Zonen: %10247w/%10248w,2,897
2541,Eroberte Zonen der Horde,3,897
2542,,4,897
2543,Male gesammelt: %10291w/%10292w,2,898
2544,Status der Horde,3,898
2545,,4,898
2546,Male gesammelt: %10290w/%10292w,2,899
2547,Status der Allianz,3,899
2548,,4,899
2549,Goldenes Team: %3601w überlebende Spieler,2,900
2550,,3,900
2551,,4,900
2552,Violettes Team: %3600w überlebende Spieler,2,901
2553,,3,901
2554,,4,901
2555,Verbleibende Zeit: %8529k,2,902
2556,,3,902
2557,,4,902
2558,Goldenes Team: %3601w überlebende Spieler,2,903
2559,,3,903
2560,,4,903
2561,Violettes Team: %3600w überlebende Spieler,2,904
2562,,3,904
2563,,4,904
2564,Verbleibende Zeit: %8529k,2,905
2565,,3,905
2566,,4,905
2567,Verbleibende Zeit: %10650w Min.,2,906
2568,"Verbleibende Zeit, um Odyns Prüfungen zu bestehen.",3,906
2569,,4,906
2570,Integrität des Gefängnissiegels: %3815w%,2,907
2571,,3,907
2572,,4,907
2573,,2,908
2574,,3,908
2575,,4,908
2576,Getötete Schlangen = %10784w von 20,2,909
2577,"Nehmt Euch in Acht! Die Schlangenkönigin mag es gar nicht, wenn man ihre Brut tötet...",3,909
2578,,4,909
2579,Punkte: %12174w,2,910
2580,,3,910
2581,,4,910
2582,Gewinner des Angelwettbewerbs: %7361w/%12688w,2,911
2583,,3,911
2584,,4,911
2585,Gewinner des Angelwettbewerbs: %7361w/%12688w,2,912
2586,,3,912
2587,,4,912
2588,Verstärkung: %12781w,2,913
2589,Verstärkung der Allianz,3,913
2590,,4,913
2597,Goldenes Team: %3601w überlebende Spieler,2,916
2598,,3,916
2599,,4,916
2600,Grünes Team: %15480w Extraleben,2,917
2601,,3,917
2602,,4,917
2603,Violettes Team: %3600w überlebende Spieler,2,918
2604,,3,918
2605,,4,918
2606,Goldenes Team: %15481w Extraleben,2,919
2607,,3,919
2608,,4,919
2609,Verbleibende Zeit: %8529k,2,920
2610,,3,920
2611,,4,920
2612,Basen: %1779w  Ressourcen: %1776w/1500,2,921
2613,Status der Allianz,3,921
2614,,4,921
2615,Basen: %1778w  Ressourcen: %1777w/1500,2,922
2616,Status der Horde,3,922
2617,,4,922
2618,Du Shan (violettes Team): %13198w%,2,923
2619,,3,923
2620,,4,923
2621,Ya Sara (goldenes Team): %13199w%,2,924
2622,,3,924
2623,,4,924
2624,Verbleibende Zeit: %8529k,2,925
2625,,3,925
2626,,4,925
2627,Violettes Team: %3600w überlebende Spieler,2,927
2628,,3,927
2629,,4,927
2630,Goldenes Team: %3601w überlebende Spieler,2,928
2631,,3,928
2632,,4,928
2633,Verbleibende Zeit: %8529k,2,929
2634,,3,929
2635,,4,929
2636,Goldenes Team: %15481w Extraleben,2,930
2637,,3,930
2638,,4,930
2639,Grünes Team: %15480w Extraleben,2,931
2640,,3,931
2641,,4,931
2642,%12953w,2,932
2643,Qirajipunkte der Allianz,3,932
2644,,4,932
2645,%12952w,2,933
2646,Qirajipunkte der Horde,3,933
2647,,4,933
2648,%12953w,2,934
2649,Qirajipunkte der Allianz,3,934
2650,,4,934
2651,%12952w,2,935
2652,Qirajipunkte der Horde,3,935
2653,,4,935
2654,%12953w,2,936
2655,Qirajipunkte der Allianz,3,936
2656,,4,936
2657,%12952w,2,937
2658,Qirajipunkte der Horde,3,937
2659,,4,937
2660,%1581w/%1601w,2,938
2661,Eroberte Flaggen (Allianz),3,938
2662,Die Flagge der Horde wurde aufgehoben.,4,938
2663,%1582w/%1601w,2,939
2664,Eroberte Flaggen (Horde),3,939
2665,Die Flagge der Allianz wurde aufgehoben.,4,939
2666,%13473w von %13474w.  Aktuell bei Tag %13471w von %13472w.,2,940
2667,Fortschritt der Front.,3,940
2668,,4,940
2669,Die Triumphfeste - Rang 2: %13473w von %13474w,2,941
2670,Fortschritt des Ausbaus der Triumphfeste auf Rang 2.,3,941
2671,,4,941
2672,Gefechtsstand,2,942
2673,Der Gefechtsstand wurde verteidigt und sichert die Front.,3,942
2674,,4,942
2675,Gefechtsstand,2,944
2676,Der Gefechtsstand wird angegriffen und kann die Front nicht mehr vorantreiben.,3,944
2677,,4,944
2678,Grabenlager,2,945
2679,Das Grabenlager wurde verteidigt und sichert die Front.,3,945
2680,,4,945
2681,Grabenlager,2,946
2682,Das Grabenlager wird angegriffen und kann die Front nicht mehr vorantreiben.,3,946
2683,,4,946
2684,Nordwachtstraße,2,947
2685,Die Nordwachtstraße wurde verteidigt und sichert die Front.,3,947
2686,,4,947
2687,Nordwachtstraße,2,948
2688,Die Nordwachtstraße wird angegriffen und kann die Front nicht mehr vorantreiben.,3,948
2689,,4,948
2690,Verbleibende Runden: %13692w,2,949
2691,Verbleibende Runden,3,949
2692,,4,949
2693,Gesundheit des gegnerischen Kommandanten: %13737w%,2,950
2694,"Bezwingt den Kommandanten in der gegnerischen Basis, um die Kriegsfront zu gewinnen.",3,950
2695,,4,950
2696,,2,951
2697,,3,951
2698,,4,951
2699,Kaserne: %13731w%,2,952
2700,Kaserne wird errichtet.,3,952
2701,,4,952
2702,Das Südgelände errichtet aktuell Ställe: %13726w%,2,953
2703,Ställe werden errichtet.,3,953
2704,,4,953
2705,Das Südgelände errichtet aktuell eine Werkstatt: %13732w%,2,954
2706,Werkstatt wird errichtet.,3,954
2707,,4,954
2708,Das Südgelände errichtet aktuell eine Schmiede: %13734w%,2,955
2709,Schmiede wird errichtet.,3,955
2710,,4,955
2711,Truppen erreichen die Ställe in: %13699k,2,956
2712,Time till next troops spawn.,3,956
2713,,4,956
2714,Truppen erreichen die Werkstatt in: %13699k,2,957
2715,Time till next troops spawn.,3,957
2716,,4,957
2717,Truppen erreichen die Schmiede in: %13699k,2,958
2718,Time till next troops spawn.,3,958
2719,,4,958
2726,Das Nordgelände errichtet aktuell Ställe: %13841w%,2,961
