ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Jubiläum: Ordnet 10 Reittiere zu,Ordnet in der Zeit vom {EventStartDate} bis zum {EventEndDate} während des Reittierrausch-Ereignisses auf dem Festgelände in Tanaris Reittiere zu.,710,168713,100,709,0
Jubiläum: Gebt 5 Stimmen ab,Gebt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Eure Stimme beim Moderausch-Ereignis auf dem Festgelände in Tanaris ab.,711,168715,10,0,0
Jubiläum: Gebt 10 Stimmen ab,Gebt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Eure Stimme beim Moderausch-Ereignis auf dem Festgelände in Tanaris ab.,712,168717,40,711,0
Jubiläum: Gebt 15 Stimmen ab,Gebt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Eure Stimme beim Moderausch-Ereignis auf dem Festgelände in Tanaris ab.,713,168719,100,712,0
"Zeitwanderung: Sammelt Kräuter, Erze, Häute oder Fisch in Kalimdor und den Östlichen Königreichen","Sammelt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Kräuter, Erze, Häute oder Fisch in Kalimdor und den Östlichen Königreichen.",714,168725,100,0,0
Zeitwanderung: Schließt Quests in Kalimdor und den Östlichen Königreichen ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Quests in Kalimdor und den Östlichen Königreichen ab.,715,168729,100,0,0
Zeitwanderung: Schließt einen Zeitwanderungsdungeon von Classic ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Classic ab.,716,168731,25,0,0
Zeitwanderung: Schließt 5 Zeitwanderungsdungeons von Classic ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Classic ab.,717,168739,100,716,0
Zeitwanderung: Besiegt Tierzähmer von Classic,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} 3 der folgenden Meisterzähmer aus Kalimdor und den Östlichen Königreichen:,718,168747,100,0,0
Jubiläum: Schließt 3 Geheimnisse von Azeroth ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Geheimnisse von Azeroth ab.,719,168783,20,0,0
Jubiläum: Schließt 5 Geheimnisse von Azeroth ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Geheimnisse von Azeroth ab.,720,168785,80,719,0
Jubiläum: Schlittert auf der Eisbahn,Schlittert während des Jubiläums auf der Eisbahn auf dem Festgelände in Tanaris.,721,168792,10,0,0
Jubiläum: Genießt einige der klassischen Speisen,Esst während des Jubiläums Leeroys würziges Brathühnchen und Tigules Erdbeereiscreme.,722,168796,10,0,0
Jubiläum: Wechselt den Hintergrund der Fotobude,Wechselt während des Jubiläums auf dem Festgelände in Tanaris den Hintergrund der Fotobude.,723,168799,10,0,0
Jubiläum: Benutzt eine Requisite auf einem Aussichtspunkt,Benutzt während des Jubiläums eine Requisite aus der Requisitentruhe auf einem Aussichtspunkt.,724,168801,10,0,0
Jubiläum: Erhaltet einen neuen Titel,Erhaltet während des Jubiläums auf dem Festgelände in Tanaris einen neuen Titel von Notar Grapschi.,725,168803,10,0,0
Jubiläum: Spiegelt Euer Haustier,Benutzt während des Jubiläums auf dem Festgelände in Tanaris den Haustierspiegel von Petra.,726,168807,25,0,0
Jubiläum: Verkleidet Euch,Findet und benutzt während des Jubiläums auf dem Festgelände in Tanaris eine Waffenreplik.,727,168809,25,0,0
Jubiläum: Genießt eine Ballonfahrt,Fahrt während des Jubiläums auf dem Festgelände in Tanaris mit einem Ballon.,728,168811,10,0,0
Jubiläum: Schließt eine Hearthstone-Partie ab,Schließt während des Jubiläums auf dem Festgelände in Tanaris eine Hearthstone-Partie ab.,729,168813,25,0,0
Jubiläum: Verwendet /danken bei Madam Gosu,Verwendet während des Jubiläums das Emote /danken bei Madam Gosu auf dem Festgelände in Tanaris.,730,168815,10,0,0
Jubiläum: Erhaltet eine Stimme beim Moderausch,Erhaltet Stimmen beim Moderausch auf dem Festgelände in Tanaris.,731,169029,10,0,0
Jubiläum: Erhaltet 10 Stimmen beim Moderausch,Erhaltet Stimmen beim Moderausch auf dem Festgelände in Tanaris.,732,169031,40,731,0
Jubiläum: Fahrt mit allen Ballons,Fahrt während des Jubiläums auf dem Festgelände in Tanaris 30 Sekunden mit einem Ballon jeder Farbe.,733,169033,40,0,0
Jubiläum: Genießt einige der neueren Speisen,Esst während des Jubiläums die neueren Speisen.,734,169156,20,0,0
Jubiläum: Erkundet das Gelände als Haustier,Benutzt während des Jubiläums auf dem Festgelände in Tanaris den Haustierspiegel von Petra und interagiert mit Objekten.,735,169164,40,0,0
Jubiläum: Bestimmten Besuchern /winken,Verwendet während des Jubiläums das Emote /winken bei bestimmten Besuchern auf dem Festgelände in Tanaris.,736,169172,25,0,0
Jubiläum: Verwendet die Ballontruhe des 20. Jubiläums in Dornogal,Kauft die Ballontruhe des 20. Jubiläums von Carl Aufseß auf dem Festgelände in Tanaris.,737,169191,20,0,0
Pokal der Östlichen Königreiche: Schließt 5 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in den Östlichen Königreichen.,738,169731,100,0,0
Pokal der Östlichen Königreiche: Schließt 10 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in den Östlichen Königreichen.,739,169733,150,738,0
Pokal der Östlichen Königreiche: Schließt 20 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in den Östlichen Königreichen.,740,169735,200,739,0
Winterhauchfest: Tretet 6 Kreaturen,Tretet vom {EventStartDate} bis zum {EventEndDate} Kreaturen aus der Kiste des Ver-tretbaren.,741,170359,150,0,0
Winterhauchfest: Gewinnt Beute aus dem Winterhauchknallbonbon,Gewinnt vom {EventStartDate} bis zum {EventEndDate} Beute aus dem Winterhauchknallbonbon.,742,170361,150,0,0
Winterhauchfest: Gewinnt einen Haustierkampf mit dem gewagten Geschenk,Gewinnt vom {EventStartDate} bis zum {EventEndDate} einen Haustierkampf mit dem gewagten Geschenk.,743,170363,100,0,0
Winterhauchfest: Gewinnt einen Haustierkampf mit dem Knirschi,Gewinnt vom {EventStartDate} bis zum {EventEndDate} einen Haustierkampf mit dem Knirschi.,744,170365,100,0,0
Schließt Weltquests der Himmelsreiterrennen ab,,745,170616,50,0,0
"Schließt den Geschichtsstrang ""Verweilende Schatten"" ab","Sprecht mit Alleria Windläufer in Dornogal, um den Geschichtsstrang ""Verweilende Schatten"" zu starten. Schließt anschließend die folgenden Quests ab:",746,170620,100,0,0
Besiegt die Bosse auf der Sireneninsel,,747,170634,100,0,0
Besiegt 1 seltenes oder Elitemonster auf der Sireneninsel,,748,170638,50,0,0
Besiegt 5 seltene oder Elitemonster auf der Sireneninsel,,749,170640,100,748,0
Tragt zur Ausgrabung des Versunkenen Horts bei,Tragt zur Ausgrabung des Versunkenen Horts auf der Schlachtkarte der Sireneninsel bei.,750,170642,50,0,0
Tragt zur Ausgrabung des Abflusses bei,Tragt zur Ausgrabung des Abflusses auf der Schlachtkarte der Sireneninsel bei.,751,170646,50,0,0
Tragt zur Ausgrabung der Schauderhöhle bei,Tragt zur Ausgrabung der Schauderhöhle auf der Schlachtkarte der Sireneninsel bei.,752,170648,50,0,0
Öffnet 1 runenverzierte Sturmtruhe,Öffnet runenverzierte Sturmtruhen auf der Sireneninsel.,753,170660,30,0,0
Öffnet 5 runenverzierte Sturmtruhen,Öffnet runenverzierte Sturmtruhen auf der Sireneninsel.,754,170664,70,753,0
Plunderstorm: Plündert 2 Truhen,"Plündert Truhen während des Plunderstorm-Ereignisses.|n|nReiht Euch im PvP-Dropdown-Menü unter ""Suche nach Gruppe"" oder auf dem Charakterauswahlbildschirm in die Warteschlange für Plunderstorm ein.",755,205752,40,0,0
Plunderstorm: Plündert 10 Truhen,"Plündert Truhen während des Plunderstorm-Ereignisses.|n|nReiht Euch im PvP-Dropdown-Menü unter ""Suche nach Gruppe"" oder auf dem Charakterauswahlbildschirm in die Warteschlange für Plunderstorm ein.",756,205754,40,755,0
Plunderstorm: Tötet Stücke Hass,"Tötet die Stücke Hass während des Plunderstorm-Ereignisses.|n|nReiht Euch im PvP-Dropdown-Menü unter ""Suche nach Gruppe"" oder auf dem Charakterauswahlbildschirm in die Warteschlange für Plunderstorm ein.",757,205779,20,0,0
Plunderstorm: Tötet 10 Gegner,"Tötet gegnerische Kreaturen oder Spielercharaktere während des Plunderstorm-Ereignisses.|n|nReiht Euch im PvP-Dropdown-Menü unter ""Suche nach Gruppe"" oder auf dem Charakterauswahlbildschirm in die Warteschlange für Plunderstorm ein.",758,205781,50,0,0
Plunderstorm: Tötet 20 Gegner,"Tötet gegnerische Kreaturen oder Spielercharaktere während des Plunderstorm-Ereignisses.|n|nReiht Euch im PvP-Dropdown-Menü unter ""Suche nach Gruppe"" oder auf dem Charakterauswahlbildschirm in die Warteschlange für Plunderstorm ein.",759,205784,50,758,0
Plunderstorm: Tötet 40 Gegner,"Tötet gegnerische Kreaturen oder Spielercharaktere während des Plunderstorm-Ereignisses.|n|nReiht Euch im PvP-Dropdown-Menü unter ""Suche nach Gruppe"" oder auf dem Charakterauswahlbildschirm in die Warteschlange für Plunderstorm ein.",760,205787,50,759,0
"Angelt 5 ""Gold""-Fische","Angelt ""Gold""-Fische in Lorenhall.",761,206801,30,0,0
"Angelt 15 ""Gold""-Fische","Angelt ""Gold""-Fische in Lorenhall.",762,206803,30,761,0
Fangt ein seltenes oder ein ungewöhnlich seltenes Kampfhaustier,Fangt in Lorenhall ein seltenes oder ein ungewöhnlich seltenes Kampfhaustier.,763,206805,100,0,0
Versand & Logistik: Schließt 10 Aufträge ab,Schließt Aufträge von Omi Talullah in Lorenhall ab.,764,206807,20,0,0
Versand & Logistik: Schließt 25 Aufträge ab,Schließt Aufträge von Omi Talullah in Lorenhall ab.,765,206809,40,764,0
Versand & Logistik: Schließt 50 Aufträge ab,Schließt Aufträge von Omi Talullah in Lorenhall ab.,766,206811,40,765,0
Versand & Logistik: Driftet in Lorenhall herum,"Regeneriert Schub, indem Ihr in Lorenhall driftet.",767,206813,30,0,0
Versand & Logistik: Driftet noch mehr in Lorenhall herum,"Regeneriert Schub, indem Ihr in Lorenhall driftet.",768,206815,30,767,0
Versand & Logistik: 25 Schübe,"Führt Schübe durch, während Ihr in Lorenhall Rennen fahrt.",769,206817,30,0,0
Versand & Logistik: 100 Schübe,"Führt Schübe durch, während Ihr in Lorenhall Rennen fahrt.",770,206819,30,769,0
Besiegt 2 seltene oder Elitemonster in Lorenhall,,771,206827,30,0,0
Besiegt 6 seltene oder Elitemonster in Lorenhall,,772,206829,30,771,0
Versand & Logistik: Driftet in Bruchbudenhügel herum,"Regeneriert Schub, indem Ihr in Bruchbudenhügel in Lorenhall driftet.",773,206831,30,0,0
Versand & Logistik: Driftet in der Demolierungskuppel herum,"Regeneriert Schub, indem Ihr in der Demolierungskuppel in Lorenhall driftet.",774,206833,30,0,0
Versand & Logistik: Führt Schübe auf dem Golfplatz Smaragdhügel durch,"Führt Schübe durch, während Ihr auf dem Golfplatz Smaragdhügel in Lorenhall Rennen fahrt.",775,206835,30,0,0
Versand & Logistik: Führt Schübe auf den Halden durch,"Führt Schübe durch, während Ihr auf den Halden in Lorenhall Rennen fahrt.",776,206837,30,0,0
Versand & Logistik: Sammelt Kaja'Dosen,"Sammelt Kaja'Dosen, während Ihr durch Lorenhall rast.",777,206839,20,0,0
Tretet Dosen in Lorenhall,Tretet weggeworfene Dosen in Lorenhall.,778,206847,30,0,0
Feuert Feuerwerk in Lorenhall ab,"Feuert Feuerwerk ab, indem Ihr die Raketenbündel verwendet, die sich in Lorenhall finden lassen.",779,206858,30,0,0
/Tanzen auf dem Beuteball,"Verwendet das Emote /tanzen, während Ihr Euch auf dem Beuteball in Lorenhall aufhaltet.",780,206862,20,0,0
Habt /Glück im Garbagio,"Verwendet das Emote /Glück, während Ihr Euch beim Garbagio in Lorenhall aufhaltet.",781,206864,20,0,0
Der große Stylecheck: Schließt einen Wettbewerb unter der maximalen Stufe ab,"Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} ein Ereignis des großen Stylechecks ab, während Ihr Euch unter der maximalen Stufe befindet.",782,206882,75,0,0
Nobelgartenfest: Sammelt bunt gefärbte Eier unter der maximalen Stufe,"Sammelt in der Zeit vom {EventStartDate} bis zum {EventEndDate} bunt gefärbte Eier, während Ihr Euch unter der maximalen Stufe befindet.",783,206884,50,0,0
Erreicht Stufe 80,Bringt einen beliebigen Charakter auf Stufe 80.,786,209231,25,0,0
Durchtriebene Duos: Gewinnt eine Runde,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} eine Runde Durchtriebene Duos ab.,787,209233,20,0,0
Durchtriebene Duos: Gewinnt 5 Runden,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Runden von Durchtriebene Duos ab.,788,209235,20,787,0
Durchtriebene Duos: Gewinnt 10 Runden,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Runden von Durchtriebene Duos ab.,789,209237,60,788,0
Durchtriebene Duos: Besiegt 6 Bosse,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} 6 der folgenden Bosse.,790,209239,60,0,0
Durchtriebene Duos: Zerstört Requisiten,Zerstört in der Zeit vom {EventStartDate} bis zum {EventEndDate} Requisiten in Runden von Durchtriebene Duos.,791,209250,20,0,0
Durchtriebene Duos: Stellt Durchtriebene Banner auf,"Verwendet in der Zeit vom {EventStartDate} bis zum {EventEndDate} das Spielzeug ""Durchtriebenes Banner"" in Runden von Durchtriebene Duos.",792,209252,20,0,0
Verstörende Visionen erneut erlebt: Schließt die Kampagne von Verstörende Visionen erneut erlebt ab.,Schließt die folgenden Quests ab:,793,209256,50,0,0
Nachtsturz: Schließt 5 Szenarien ab,"Schließt Szenarien von ""Nachtsturz"" in Heilsturz ab.",794,209270,25,0,-100
Nachtsturz: Schließt 10 Szenarien ab,"Schließt Szenarien von ""Nachtsturz"" in Heilsturz ab.",795,209272,25,794,-100
Nachtsturz: Schließt 20 Szenarien ab,"Schließt Szenarien von ""Nachtsturz"" in Heilsturz ab.",796,209274,50,795,-100
Nachtsturz: Schließt 2 tägliche Quests ab,"Schließt tägliche Quests von ""Nachtsturz"" in Heilsturz oder Azj-Kahet ab.",797,209286,20,0,-100
Nachtsturz: Schließt 6 tägliche Quests ab,"Schließt tägliche Quests von ""Nachtsturz"" in Heilsturz oder Azj-Kahet ab.",798,209288,30,797,-100
Nachtsturz: Jongliert 10-mal mit der Flamme des Unterhalters der Arathi,"Verwendet die Flamme des Unterhalters der Arathi vom Ereignis ""Nachtsturz"", um 10-mal nacheinander mit der Flamme zu jonglieren.",799,209290,20,0,-100
Nachtsturz: Besiegt seltene Gegner,Besiegt die Dissidenten und Flüsterer des Ordens der Nacht.,800,209292,50,0,-100
Verstörende Visionen erneut erlebt: Besiegt 5 Bosse,Besiegt Bosse in verderbten oder verlorenen Bereichen.,801,209332,50,0,0
Verstörende Visionen erneut erlebt: Besiegt 15 Bosse,Besiegt Bosse in verderbten oder verlorenen Bereichen.,802,209334,50,801,0
Verstörende Visionen erneut erlebt: Besiegt 30 Bosse,Besiegt Bosse in verderbten oder verlorenen Bereichen.,803,209336,50,802,0
Verstörende Visionen erneut erlebt: Vollständig abgeschlossen,Besiegt alle Bosse in einer verstörenden Vision.,804,209338,50,0,0
Verstörende Visionen erneut erlebt: Vollständig mit Masken abgeschlossen,Besiegt alle Bosse in einer verstörenden Vision während Ihr 2 Masken tragt.,805,209340,50,0,0
Schließt wöchentliche Dungeonquests ab,Sprecht mit Biergoth in Dornogal.,806,209346,50,0,0
Gewinnt Duelle in Khaz Algar,Gewinnt ein Duell gegen einen anderen Spielercharakter in Dornogal und Lorenhall.,807,209348,100,0,0
Kinderwoche: Schließt Tiefen mit einem Waisenkind ab,"Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Tiefen ab, während ein Waise an Eurer Seite ist.",808,209413,100,0,0
Schließt Großzügige Tiefen ab,,809,209423,50,0,0
Sonnenwendfest: Ehrt die Flammen in Khaz Algar,Ehrt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Flammen in Khaz Algar.,811,210281,100,0,0
Sonnenwendfest: Tanzt um einen Sonnenbaum,"Nutzt in der Zeit vom {EventStartDate} bis zum {EventEndDate} einen Sonnenbaum in einem Lager des Sonnenwendfests, um den Effekt ""Tanz um den Sonnenbaum"" zu erhalten.",812,210286,50,0,0
Schließt eine überladene Tiefe ab,,813,210861,20,0,0
Schließt 4 überladene Tiefen ab,,814,210863,30,813,0
Schließt 10 überladene Tiefen ab,,815,210865,50,814,0
Verdient 100 Titanenscheibenscherben,"Verdient Titanenscheibenscherben, indem Ihr an überladenen Tiefen teilnehmt.",816,210867,20,0,0
Verdient 500 Titanenscheibenscherben,"Verdient Titanenscheibenscherben, indem Ihr an überladenen Tiefen teilnehmt.",817,210870,30,816,0
Ein gieriger Abgesandter: Tötet 6 Schatzgoblins,"Tötet in der Zeit vom {EventStartDate} bis zum {EventEndDate} Schatzgoblins in Sturmwind, Orgrimmar, Dornogal und Lorenhall.",818,210873,60,254,0
Ein gieriger Abgesandter: Tötet 16 Schatzgoblins,"Tötet in der Zeit vom {EventStartDate} bis zum {EventEndDate} Schatzgoblins in Sturmwind, Orgrimmar, Dornogal und Lorenhall.",819,210875,60,818,0
Ein gieriger Abgesandter: Tötet 66 Schatzgoblins,"Tötet in der Zeit vom {EventStartDate} bis zum {EventEndDate} Schatzgoblins in Sturmwind, Orgrimmar, Dornogal und Lorenhall.",820,210877,60,819,0
Ein gieriger Abgesandter: Tötet einen Schatzgoblin in Sturmwind,Tötet in der Zeit vom {EventStartDate} bis zum {EventEndDate} einen Schatzgoblin in Sturmwind.,821,210879,60,0,0
Ein gieriger Abgesandter: Tötet einen Schatzgoblin in Orgrimmar,Tötet in der Zeit vom {EventStartDate} bis zum {EventEndDate} einen Schatzgoblin in Orgrimmar.,822,210881,60,0,0
Ein gieriger Abgesandter: Tötet einen Schatzgoblin in Dornogal,Tötet in der Zeit vom {EventStartDate} bis zum {EventEndDate} einen Schatzgoblin in Dornogal.,823,210883,60,0,0
Ein gieriger Abgesandter: Tötet einen Schatzgoblin in Lorenhall,Tötet in der Zeit vom {EventStartDate} bis zum {EventEndDate} einen Schatzgoblin in Lorenhall.,824,210885,60,0,0
Lehrensuche: Schließt die Kampagne zu den Astralen ab,,825,210887,50,0,0
Lehrensuche: Schließt die Kampagne zu Xal'atath ab,,826,210889,50,0,0
Lehrensuche: Schließt die Kampagne zum Lichkönig ab,,827,210891,50,0,0
Lehrensuche: Schließt 1 Kampagne ab,,828,210893,50,0,0
Lehrensuche: Schließt 3 Kampagnen ab,,829,210895,100,828,0
"Schließt den Geschichtsstrang ""Aufstieg der Roten Dämmerung"" ab","Sprecht mit Faerin Lothar in Dornogal, um den Geschichtsstrang zu beginnen.",830,210897,50,0,0
Braufest: Schließt 15 Braufestquests ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Braufestquests in der Welt ab.,831,213597,50,346,-50
Braufest: Schließt 1 Braufestbankett ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Braufestbanketts außerhalb von Eisenschmiede und Orgrimmar ab.,832,213599,50,0,-50
Braufest: Schließt 6 Braufestbanketts ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Braufestbanketts außerhalb von Eisenschmiede und Orgrimmar ab.,833,213602,50,832,-50
Braufest: Schließt 12 Braufestbanketts ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Braufestbanketts außerhalb von Eisenschmiede und Orgrimmar ab.,834,213605,50,833,-50
Braufest: Schließt 6 Schankfassquests ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Schankfassquests in der Welt ab.,835,213608,50,0,-50
Piratentag: Hört Euch einen Witz von Brin an,"Lasst Euch vom {EventStartDate} bis zum {EventEndDate} von ""Oh je""-Brin an den Wilden Ufern einen Witz erzählen.",836,213612,80,0,0
"Dunkelmond-Jahrmarkt: Wendet /dance auf einen Seuchenrocker an, während Ihr eine Maske tragt","Wendet vom 05.10 bis zum 11.10 das Emote /tanzen auf einen Seuchenrocker auf der Dunkelmond-Insel an, während Ihr eine Seuchenrocker-Maske tragt.",837,214193,50,0,-60
"Schließt ""Auf, auf"" ab","Schließt die PvP-Weltquest ""Auf, auf"" ab.",838,214345,50,0,0
Schließt Phasentauchweltquests ab,,839,214347,100,0,0
Schließt Phasentauchschätze ab,,840,214349,50,0,0
Besiegt 3 seltene oder Elitemonster auf K'aresh,,841,214351,30,0,0
Besiegt 7 seltene oder Elitemonster auf K'aresh,,842,214353,70,841,0
Besiegt Sthaarbs,Findet und besiegt Sthaarbs in der Biokuppel der Oase auf K'aresh.,843,214359,50,0,0
Besiegt Verschlingerschwarmbosse,Findet und besiegt Verschlingerschwarmbosse in der Biokuppel der Oase auf K'aresh.,844,214361,70,0,0
"Schließt 3 wöchentliche Quests zur ""Ökologischen Erhaltung"" ab",,845,214366,60,0,0
"Schließt 6 wöchentliche Quests zur ""Ökologischen Erhaltung"" ab",,846,214395,60,845,0
Tötet Huscher von Tazavesh,,847,214424,30,0,0
/Streichelt Mar,Verwendet das Emote /streicheln bei Mar in Tazavesh.,848,214426,30,0,0
/Streichelt einen goldenen Schnurrer,Verwendet das Emote /streicheln bei einem goldenen Schnurrer in Tazavesh.,849,214428,30,0,0
"Priester: Schließt ""Ich bin Schöpfer und Zerstörer"" ab",Schließt die folgenden Quests als Priester ab:,850,214430,50,0,0
Schließt Haftbefehlquests ab,,851,214432,50,0,0
