ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Spedizione e Gestione: turbo ai Cumuli,Usa il turbo mentre corri presso i Cumuli a Cavafonda.,776,206837,30,0,0
Spedizione e Gestione: ottieni Lattine di Kaja,Ottieni Lattine di Kaja mentre corri a Cavafonda.,777,206839,20,0,0
Calcia lattine a Cavafonda,Calcia Lattine Gettate a Cavafonda.,778,206847,30,0,0
Lancia fuochi d'artificio a Cavafonda,Lancia fuochi d'artificio utilizzando i fasci di fuochi d'artificio che trovi in giro per Cavafonda.,779,206858,30,0,0
/balla sulla Pista del Saccheggio,Usa l'emote /balla sulla Pista del Saccheggio a Cavafonda.,780,206862,20,0,0
/fortuna al Gallagio,Usa l'emote /fortuna mentre ti trovi al Gallagio a Cavafonda.,781,206864,20,0,0
Prova dello Stile: completa una competizione al di sotto del livello massimo,Completa un evento della Prova dello Stile al di sotto del livello massimo dal {EventStartDate} al {EventEndDate}.,782,206882,75,0,0
Festa di Nobiluova: raccogli Uova Decorate al di sotto del livello massimo,Raccogli Uova Decorate al di sotto del livello massimo dal {EventStartDate} al {EventEndDate}.,783,206884,50,0,0
Raggiungi il livello 80,Porta un personaggio al livello 80.,786,209231,25,0,0
Compari Ignobili: vinci uno scontro,Vinci uno scontro con i Compari Ignobili dal {EventStartDate} al {EventEndDate}.,787,209233,20,0,0
Compari Ignobili: vinci 5 scontri,Vinci scontri con i Compari Ignobili dal {EventStartDate} al {EventEndDate}.,788,209235,20,787,0
Compari Ignobili: vinci 10 scontri,Vinci scontri con i Compari Ignobili dal {EventStartDate} al {EventEndDate}.,789,209237,60,788,0
Compari Ignobili: sconfiggi 6 boss,Sconfiggi 6 dei seguenti boss dal {EventStartDate} al {EventEndDate}.,790,209239,60,0,0
Compari Ignobili: distruggi oggetti,Distruggi oggetti negli scontri con i Compari Ignobili dal {EventStartDate} al {EventEndDate}.,791,209250,20,0,0
Compari Ignobili: piazza gli Stendardi Ignobili,Usa il giocattolo Stendardo Ignobile negli scontri con i Compari Ignobili dal {EventStartDate} al {EventEndDate}.,792,209252,20,0,0
Visioni Orripilanti Rivisitate: completa la campagna delle Visioni Orripilanti Rivisitate,Completa le seguenti missioni:,793,209256,50,0,0
Tramonto: completa 5 scenari,Completa scenari del Tramonto nei Precipizi Sacri.,794,209270,25,0,-100
Tramonto: completa 10 scenari,Completa scenari del Tramonto nei Precipizi Sacri.,795,209272,25,794,-100
Tramonto: completa 20 scenari,Completa scenari del Tramonto nei Precipizi Sacri.,796,209274,50,795,-100
Tramonto: completa 2 missioni giornaliere,Completa missioni giornaliere del Tramonto nei Precipizi Sacri o ad Azj-Kahet.,797,209286,20,0,-100
Tramonto: completa 6 missioni giornaliere,Completa missioni giornaliere del Tramonto nei Precipizi Sacri o ad Azj-Kahet.,798,209288,30,797,-100
Tramonto: fai roteare la Fiamma dell'Intrattenitore Arathi,Usa la Fiamma dell'Intrattenitore Arathi dell'evento Tramonto per far roteare la fiamma 10 volte di seguito.,799,209290,20,0,-100
Tramonto: sconfiggi nemici rari,Sconfiggi i Dissidenti e i Sussurratori dell'Ordine della Notte.,800,209292,50,0,-100
Visioni Orripilanti Rivisitate: sconfiggi 5 boss,Sconfiggi boss in aree Corrotte o Perdute.,801,209332,50,0,0
Visioni Orripilanti Rivisitate: sconfiggi 15 boss,Sconfiggi boss in aree Corrotte o Perdute.,802,209334,50,801,0
Visioni Orripilanti Rivisitate: sconfiggi 30 boss,Sconfiggi boss in aree Corrotte o Perdute.,803,209336,50,802,0
Visioni Orripilanti Rivisitate: completamento totale,Sconfiggi tutti i boss di una Visione Orripilante.,804,209338,50,0,0
Visioni Orripilanti Rivisitate: completamento totale con maschere,Sconfiggi tutti i boss di una Visione Orripilante mentre indossi 2 maschere.,805,209340,50,0,0
Completa missioni delle spedizioni settimanali,Parla con Biergoth a Dornogal.,806,209346,50,0,0
Vinci duelli a Khaz Algar,Vinci un duello contro un altro giocatore a Dornogal e Cavafonda.,807,209348,100,0,0
Settimana dei Bambini: completa delle Scorribande insieme a un orfano,Completa delle Scorribande insieme a un orfano dal {EventStartDate} al {EventEndDate}.,808,209413,100,0,0
Completa Scorribande Fruttuose,,809,209423,50,0,0
