ID,Value_lang,ReqID,ParentWidgetID
2125,,4,753
2126,Influenza Fauci di Drago - Torre Meridionale: %8468w%,2,754
2127,,3,754
2128,,4,754
2129,Orchi restanti: %8484w,2,755
2130,,3,755
2131,,4,755
2132,Squadra Verde: %15480w vite extra,2,756
2133,,3,756
2134,,4,756
2135,Squadra Oro: %15481w vite extra,2,757
2136,,3,757
2137,,4,757
2138,Squadra Verde: %15480w vite extra,2,930
2139,,3,758
2140,,4,758
2141,Squadra Verde: %15481w vite extra,2,1042
2142,,3,759
2143,,4,759
2144,Squadra Verde: %15480w vite extra,2,760
2145,,3,760
2146,,4,760
2147,Squadra Oro: %15481w vite extra,2,761
2148,,3,761
2149,,4,761
2150,Squadra Verde: %15480w vite extra,2,762
2151,,3,762
2152,,4,762
2153,Squadra Oro: %15481w vite extra,2,763
2154,,3,763
2155,,4,763
2156,Squadra Oro: %15480w vite extra,2,1041
2157,,3,764
2158,,4,764
2159,Squadra Oro: %15481w vite extra,2,931
2160,,3,765
2161,,4,765
2162,Squadra Verde: %15480w vite extra,2,766
2163,,3,766
2164,,4,766
2165,Squadra Oro: %15481w vite extra,2,767
2166,,3,767
2167,,4,767
2168,Squadra Verde: %15480w vite extra,2,768
2169,,3,768
2170,,4,768
2171,Squadra Oro: %15481w vite extra,2,769
2172,,3,769
2173,,4,769
2174,Ogre dati in pasto a Borrok = %8604w/10,2,770
2175,Il Divoratore ha fame. Sazialo con degli Ogre!,3,770
2176,,4,770
2180,Nemici uccisi: %8933w/%9801w,2,772
2181,Uccidi i nemici per evocare un Capitano,3,772
2182,,4,772
2183,Nemici uccisi: %8934w/%9802w,2,773
2184,Uccidi i nemici per evocare un Capitano,3,773
2185,,4,773
2186,Prossima battaglia: %8945k,2,774
2187,Tempo restante prima della prossima fase della battaglia.,3,774
2188,,4,774
2189,Fase attiva: %8955w,2,776
2190,,3,776
2191,,4,776
2192,Spiriti Risorti catturati: %9200w/20,2,778
2193,Spiriti Risorti catturati,3,778
2194,,4,778
2195,Spiriti Risorti catturati: %9201w/20,2,779
2196,Spiriti Risorti catturati,3,779
2197,,4,779
2198,Minerale raccolto: %1582w/20,2,780
2199,Stato dell'Orda,3,780
2200,,4,780
2201,Minerale raccolto: %1581w/20,2,781
2202,Stato dell'Alleanza,3,781
2203,,4,781
2204,Giri: %9292w/5,2,782
2205,Stato dell'Orda,3,782
2206,,4,782
2207,Giri: %9291w/5,2,783
2208,Stato dell'Alleanza,3,783
2209,,4,783
2210,Prossima battaglia: %8945k,2,784
2211,Tempo restante prima della prossima fase della battaglia.,3,784
2212,,4,784
2213,Prossima battaglia: %8945k,2,785
2214,Tempo restante prima della prossima fase della battaglia.,3,785
2215,,4,785
2216,Tempo restante: %9316k,2,786
2217,L'Alleanza deve uccidere Volrath,3,786
2218,,4,786
2219,Tempo restante: %9316k,2,787
2220,L'Orda deve uccidere Fremilama,3,787
2221,,4,787
2222,Punteggio: %9384w/%9386w,2,788
2223,Punteggio dell'Alleanza,3,788
2224,,4,788
2225,Punteggio: %9385w/%9386w,2,789
2226,Punteggio dell'Orda,3,789
2227,,4,789
2228,Tempo restante: %8529k,2,790
2229,Tempo restante,3,790
2230,,4,790
2231,Fuochi: %9782w  Punteggio: %9418w/%9784w,2,791
2232,Stato dell'Alleanza,3,791
2233,,4,791
2234,Fuochi: %9783w  Punteggio: %9419w/%9784w,2,792
2235,Stato dell'Orda,3,792
2236,,4,792
2237,Tempo di cottura del pollo: %9524w s,2,793
2238,Tempo necessario per la cottura del pollo di Leeroy e dell'avvio del tuo piano d'attacco.,3,793
2239,,4,793
2240,Tempo restante: %9316k,2,796
2241,L'Orda deve uccidere Fremilama,3,796
2242,,4,796
2243,Tempo restante: %9316k,2,797
2244,L'Alleanza deve uccidere Volrath,3,797
2245,,4,797
2246,Nemici uccisi: %8933w/%9801w,2,798
2247,Uccidi i nemici per evocare un Capitano,3,798
2248,,4,798
2249,Nemici uccisi: %8933w/%9801w,2,799
2250,Uccidi i nemici per evocare un Capitano,3,799
2251,,4,799
2252,Nemici uccisi: %8934w/%9802w,2,800
2253,Uccidi i nemici per evocare un Capitano,3,800
2254,,4,800
2255,Nemici uccisi: %8934w/%9802w,2,801
2256,Uccidi i nemici per evocare un Capitano,3,801
2257,,4,801
2258,%9662w gladiatori vivi,2,802
2259,Ne resterà soltanto uno,3,802
2260,,4,802
2261,Ascensore per l'arena attivo tra %9667w min,2,803
2262,,3,803
2263,,4,803
2264,Nemici uccisi: %8934w/%9802w,2,804
2265,Uccidi i nemici per evocare un Capitano,3,804
2266,,4,804
2267,Nemici uccisi: %8934w/%9802w,2,805
2268,Uccidi i nemici per evocare un Capitano,3,805
2269,,4,805
2270,Nemici uccisi: %8934w/%9802w,2,806
2271,Uccidi i nemici per evocare un Capitano,3,806
2272,,4,806
2273,Nemici uccisi: %8934w/%9802w,2,807
2274,Uccidi i nemici per evocare un Capitano,3,807
2275,,4,807
2276,Nemici uccisi: %8933w/%9801w,2,808
2277,Uccidi i nemici per evocare un Capitano,3,808
2278,,4,808
2279,Nemici uccisi: %8933w/%9801w,2,809
2280,Uccidi i nemici per evocare un Capitano,3,809
2281,,4,809
2282,Nemici uccisi: %8933w/%9801w,2,810
2283,Uccidi i nemici per evocare un Capitano,3,810
2284,,4,810
2285,Nemici uccisi: %8933w/%9801w,2,811
2286,Uccidi i nemici per evocare un Capitano,3,811
2287,,4,811
2288,Prossima battaglia: %8945k,2,812
2289,Tempo restante prima della prossima fase della battaglia.,3,812
2290,,4,812
2291,Avvio fase: %8945k,2,813
2292,Tempo restante prima della prossima fase della battaglia.,3,813
2293,,4,813
2294,Prossima battaglia: %8945k,2,814
2295,Tempo restante prima della prossima fase della battaglia.,3,814
2296,,4,814
2297,Prossima battaglia: %8945k,2,815
2298,Tempo restante prima della prossima fase della battaglia.,3,815
2299,,4,815
2300,Tempo restante: %9316k,2,816
2301,L'Alleanza deve uccidere Volrath,3,816
2302,,4,816
2303,Tempo restante: %9316k,2,817
2304,L'Alleanza deve uccidere Volrath,3,817
2305,,4,817
2306,Tempo restante: %9316k,2,818
2307,L'Alleanza deve uccidere Volrath,3,818
2308,,4,818
2309,Tempo restante: %9316k,2,819
2310,L'Alleanza deve uccidere Volrath,3,819
2311,,4,819
2312,Tempo restante: %9316k,2,820
2313,L'Alleanza deve uccidere Volrath,3,820
2314,,4,820
2315,Tempo restante: %9316k,2,821
2316,L'Orda deve uccidere Fremilama,3,821
2317,,4,821
2318,Tempo restante: %9316k,2,822
2319,L'Orda deve uccidere Fremilama,3,822
2320,,4,822
2321,Tempo restante: %9316k,2,823
2322,L'Orda deve uccidere Fremilama,3,823
2323,,4,823
2324,Tempo restante: %9316k,2,824
2325,L'Orda deve uccidere Fremilama,3,824
2326,,4,824
2327,Tempo restante: %9316k,2,825
2328,L'Orda deve uccidere Fremilama,3,825
2329,,4,825
2330,Crocevia,2,826
2331,La battaglia per il Crocevia è in corso.,3,826
2332,,4,826
2333,Torre di Bracefosca,2,827
2334,La battaglia per la Torre di Bracefosca è in corso.,3,827
2335,,4,827
2336,Gran Signore della Guerra Volrath,2,828
2337,L'Alleanza deve uccidere Volrath,3,828
2338,,4,828
2339,Avanzata di Volrath,2,829
2340,La battaglia per l'Avanzata di Volrath è in corso.,3,829
2341,,4,829
2342,Avanguardia di Fremilama,2,830
2343,La battaglia per l'Avanguardia di Fremilama è in corso.,3,830
2344,,4,830
2345,Fortezza dell'Arcimago,2,831
2346,La battaglia per la Fortezza dell'Arcimago è in corso.,3,831
2347,,4,831
2348,Gran Maresciallo Fremilama,2,832
2349,L'Orda deve uccidere Fremilama,3,832
2350,,4,832
2351,Gran Signore della Guerra Volrath,2,833
2352,L'Alleanza deve uccidere Volrath,3,833
2353,,4,833
2354,Gran Signore della Guerra Volrath,2,834
2355,L'Alleanza deve uccidere Volrath,3,834
2356,,4,834
2357,Gran Signore della Guerra Volrath,2,835
2358,L'Alleanza deve uccidere Volrath,3,835
2359,,4,835
2360,Gran Signore della Guerra Volrath,2,836
2361,L'Alleanza deve uccidere Volrath,3,836
2362,,4,836
2363,Gran Signore della Guerra Volrath,2,837
2364,L'Alleanza deve uccidere Volrath,3,837
2365,,4,837
2366,Gran Signore della Guerra Volrath,2,838
2367,L'Alleanza deve uccidere Volrath,3,838
2368,,4,838
2369,Avanguardia di Fremilama,2,839
2370,La battaglia per l'Avanguardia di Fremilama è in corso.,3,839
2371,,4,839
2372,Avanguardia di Fremilama,2,840
2373,La battaglia per l'Avanguardia di Fremilama è in corso.,3,840
2374,,4,840
2375,Avanguardia di Fremilama,2,841
2376,La battaglia per l'Avanguardia di Fremilama è in corso.,3,841
2377,,4,841
2378,Gran Maresciallo Fremilama,2,842
2379,L'Orda deve uccidere Fremilama,3,842
2380,,4,842
2381,Gran Maresciallo Fremilama,2,843
2382,L'Orda deve uccidere Fremilama,3,843
2383,,4,843
2384,Gran Maresciallo Fremilama,2,844
2385,L'Orda deve uccidere Fremilama,3,844
2386,,4,844
2387,Gran Maresciallo Fremilama,2,845
2388,L'Orda deve uccidere Fremilama,3,845
2389,,4,845
2390,Gran Maresciallo Fremilama,2,846
2391,L'Orda deve uccidere Fremilama,3,846
2392,,4,846
2393,Gran Maresciallo Fremilama,2,847
2394,L'Orda deve uccidere Fremilama,3,847
2395,,4,847
2396,Avanguardia di Fremilama,2,848
2397,La battaglia per l'Avanguardia di Fremilama è in corso.,3,848
2398,,4,848
2399,Avanguardia di Fremilama,2,849
2400,La battaglia per l'Avanguardia di Fremilama è in corso.,3,849
2401,,4,849
2402,Avanguardia di Fremilama,2,850
2403,La battaglia per l'Avanguardia di Fremilama è in corso.,3,850
2404,,4,850
2405,Fortezza dell'Arcimago,2,851
2406,La battaglia per la Fortezza dell'Arcimago è in corso.,3,851
2407,,4,851
2408,Fortezza dell'Arcimago,2,852
2409,La battaglia per la Fortezza dell'Arcimago è in corso.,3,852
2410,,4,852
2411,Fortezza dell'Arcimago,2,853
2412,La battaglia per la Fortezza dell'Arcimago è in corso.,3,853
2413,,4,853
2414,Fortezza dell'Arcimago,2,854
2415,La battaglia per la Fortezza dell'Arcimago è in corso.,3,854
2416,,4,854
2417,Fortezza dell'Arcimago,2,855
2418,La battaglia per la Fortezza dell'Arcimago è in corso.,3,855
2419,,4,855
2420,Fortezza dell'Arcimago,2,856
2421,La battaglia per la Fortezza dell'Arcimago è in corso.,3,856
2422,,4,856
2423,Crocevia,2,857
2424,La battaglia per il Crocevia è in corso.,3,857
2425,,4,857
2426,Crocevia,2,858
2427,La battaglia per il Crocevia è in corso.,3,858
2428,,4,858
2429,Crocevia,2,859
2430,La battaglia per il Crocevia è in corso.,3,859
2431,,4,859
2432,Crocevia,2,860
2433,La battaglia per il Crocevia è in corso.,3,860
2434,,4,860
2435,Crocevia,2,861
2436,La battaglia per il Crocevia è in corso.,3,861
2437,,4,861
2438,Crocevia,2,862
2439,La battaglia per il Crocevia è in corso.,3,862
2440,,4,862
2441,Avanzata di Volrath,2,863
2442,La battaglia per l'Avanzata di Volrath è in corso.,3,863
2443,,4,863
2444,Avanzata di Volrath,2,864
2445,La battaglia per l'Avanzata di Volrath è in corso.,3,864
2446,,4,864
2447,Avanzata di Volrath,2,865
2448,La battaglia per l'Avanzata di Volrath è in corso.,3,865
2449,,4,865
2450,Avanzata di Volrath,2,866
2451,La battaglia per l'Avanzata di Volrath è in corso.,3,866
2452,,4,866
2453,Avanzata di Volrath,2,867
2454,La battaglia per l'Avanzata di Volrath è in corso.,3,867
2455,,4,867
2456,Avanzata di Volrath,2,868
2457,La battaglia per l'Avanzata di Volrath è in corso.,3,868
2458,,4,868
2459,Torre di Bracefosca,2,869
2460,La battaglia per la Torre di Bracefosca è in corso.,3,869
2461,,4,869
2462,Torre di Bracefosca,2,870
2463,La battaglia per la Torre di Bracefosca è in corso.,3,870
2464,,4,870
2465,Torre di Bracefosca,2,871
2466,La battaglia per la Torre di Bracefosca è in corso.,3,871
2467,,4,871
2468,Torre di Bracefosca,2,872
2469,La battaglia per la Torre di Bracefosca è in corso.,3,872
2470,,4,872
2471,Torre di Bracefosca,2,873
2472,La battaglia per la Torre di Bracefosca è in corso.,3,873
2473,,4,873
2474,Torre di Bracefosca,2,874
2475,La battaglia per la Torre di Bracefosca è in corso.,3,874
2476,,4,874
2477,Bombardieri di Ferro restanti: %9723w,2,875
2478,I Bombardieri di Ferro lanciano granate nell'arena!,3,875
2479,,4,875
2480,Scagliabile Ubriachi restanti: %9725w,2,876
2481,Gli Scagliabile Ubriachi lanciano boccali di birra nell'arena!,3,876
2482,,4,876
2483,Tributi restanti: %9726w,2,877
2484,"Krud pretende un tributo prima di combattere. Per ottenerli, uccidi i nemici nell'Area d'Addestramento dei Gorian.",3,877
2485,,4,877
2486,Controllo della bandiera,2,878
2487,,3,878
2488,,4,878
2489,Controllo della bandiera,2,879
2490,,3,879
2491,,4,879
2492,Controllo della bandiera,2,880
2493,,3,880
2494,,4,880
2495,Controllo della bandiera,2,881
2496,,3,881
2497,,4,881
2498,Controllo della bandiera,2,882
2499,,3,882
2500,,4,882
2501,Controllo della bandiera,2,883
2502,,3,883
2503,,4,883
2504,Controllo della bandiera,2,884
2505,,3,884
2506,,4,884
2507,,2,885
2508,,3,885
2509,,4,885
2510,,2,886
2511,,3,886
2512,,4,886
2513,Edificio sotto attacco!,2,887
2514,Uno dei tuoi edifici è sotto attacco!,3,887
2515,,4,887
2516,Intruso rilevato!,2,888
2517,È stato rilevato un intruso nella tua Guarnigione!,3,888
2518,,4,888
2519,Tempo restante: %9316k,2,889
2520,Il portale è instabile e collasserà a breve.,3,889
2521,,4,889
2522,Integrità della Nave da Guerra: %10019w%,2,890
2523,,3,890
2524,,4,890
2525,Salute del Capitano di Ferro Argha: %10021w%,2,891
2526,,3,891
2527,,4,891
2528,Ondata attuale: %10130w% completata,2,892
2529,,3,892
2530,,4,892
2531,Ondata attuale: %10131w% completata,2,893
2532,,3,893
2533,,4,893
2534,Ondata attuale: %10132w% completata,2,894
2535,,3,894
2536,,4,894
2537,Zone conquistate: %10246w/%10248w,2,896
2538,Zone dell'Alleanza conquistate,3,896
2539,,4,896
2540,Zone conquistate: %10247w/%10248w,2,897
2541,Zone dell'Orda conquistate,3,897
2542,,4,897
2543,Contrassegni raccolti: %10291w/%10292w,2,898
2544,Stato dell'Orda,3,898
2545,,4,898
2546,Contrassegni raccolti: %10290w/%10292w,2,899
2547,Stato dell'Alleanza,3,899
2548,,4,899
2549,Squadra Oro: %3601w giocatori restanti,2,900
2550,,3,900
2551,,4,900
2552,Squadra Viola: %3600w giocatori restanti,2,901
2553,,3,901
2554,,4,901
2555,Tempo restante: %8529k,2,902
2556,,3,902
2557,,4,902
2558,Squadra Oro: %3601w giocatori restanti,2,903
2559,,3,903
2560,,4,903
2561,Squadra Viola: %3600w giocatori restanti,2,904
2562,,3,904
2563,,4,904
2564,Tempo restante: %8529k,2,905
2565,,3,905
2566,,4,905
2567,Tempo restante: %10650w min,2,906
2568,Tempo restante per completare le prove di Odyn.,3,906
2569,,4,906
2570,Integrità del sigillo della prigione: %3815w%,2,907
2571,,3,907
2572,,4,907
2573,,2,908
2574,,3,908
2575,,4,908
2576,Serpenti uccisi: %10784w di 20,2,909
2577,Attenzione! La Regina Serpente non è felice quando viene uccisa la sua prole...,3,909
2578,,4,909
2579,Punteggio: %12174w,2,910
2580,,3,910
2581,,4,910
2582,Vincitori Gara di Pesca: %7361w/%12688w,2,911
2583,,3,911
2584,,4,911
2585,Vincitori Gara di Pesca: %7361w/%12688w,2,912
2586,,3,912
2587,,4,912
2588,Rinforzi: %12781w,2,913
2589,Rinforzi dell'Alleanza,3,913
2590,,4,913
2597,Squadra Oro: %3601w giocatori restanti,2,916
2598,,3,916
2599,,4,916
2600,Squadra Verde: %15480w vite extra,2,917
2601,,3,917
2602,,4,917
2603,Squadra Viola: %3600w giocatori restanti,2,918
2604,,3,918
2605,,4,918
2606,Squadra Oro: %15481w vite extra,2,919
2607,,3,919
2608,,4,919
2609,Tempo restante: %8529k,2,920
2610,,3,920
2611,,4,920
2612,Basi: %1779w Risorse: %1776w/1500,2,921
2613,Stato dell'Alleanza,3,921
2614,,4,921
2615,Basi: %1778w Risorse: %1777w/1500,2,922
2616,Stato dell'Orda,3,922
2617,,4,922
2618,Du Shan (Squadra Viola): %13198w%,2,923
2619,,3,923
2620,,4,923
2621,Ja Sara (Squadra Oro): %13199w%,2,924
2622,,3,924
2623,,4,924
2624,Tempo restante: %8529k,2,925
2625,,3,925
2626,,4,925
2627,Squadra Viola: %3600w giocatori restanti,2,927
2628,,3,927
2629,,4,927
2630,Squadra Oro: %3601w giocatori restanti,2,928
2631,,3,928
2632,,4,928
2633,Tempo restante: %8529k,2,929
2634,,3,929
2635,,4,929
2636,Squadra Oro: %15481w vite extra,2,930
2637,,3,930
2638,,4,930
2639,Squadra Verde: %15480w vite extra,2,931
2640,,3,931
2641,,4,931
2642,%12953w,2,932
2643,Encomi Qiraji dell'Alleanza,3,932
2644,,4,932
2645,%12952w,2,933
2646,Encomi Qiraji dell'Orda,3,933
2647,,4,933
2648,%12953w,2,934
2649,Encomi Qiraji dell'Alleanza,3,934
2650,,4,934
2651,%12952w,2,935
2652,Encomi Qiraji dell'Orda,3,935
2653,,4,935
2654,%12953w,2,936
2655,Encomi Qiraji dell'Alleanza,3,936
2656,,4,936
2657,%12952w,2,937
2658,Encomi Qiraji dell'Orda,3,937
2659,,4,937
2660,%1581w/%1601w,2,938
2661,Bandiere conquistate dall'Alleanza,3,938
2662,La bandiera dell'Orda è stata presa,4,938
2663,%1582w/%1601w,2,939
2664,Bandiere conquistate dall'Orda,3,939
2665,La bandiera dell'Alleanza è stata presa,4,939
2666,%13473w di %13474w. Giorno %13471w di %13472w.,2,940
2667,Progresso verso l'avanzata del fronte.,3,940
2668,,4,940
2669,Roccaforte del Trionfo Grado 2: %13473w di %13474w,2,941
2670,Progresso dell'aggiornamento della Roccaforte del Trionfo al Grado 2,3,941
2671,,4,941
2672,Comando Avanzato.,2,942
2673,Il Comando Avanzato è difeso e consolida il fronte.,3,942
2674,,4,942
2675,Comando Avanzato.,2,944
2676,Il Comando Avanzato è sotto attacco e non sta più facendo avanzare il fronte.,3,944
2677,,4,944
2678,Accampamento del Baratro,2,945
2679,L'Accampamento del Baratro è difeso e consolida il fronte.,3,945
2680,,4,945
2681,Accampamento del Baratro,2,946
2682,L'Accampamento del Baratro è sotto attacco e non sta più facendo avanzare il fronte.,3,946
2683,,4,946
2684,Strada dei Custodi del Nord,2,947
2685,La Strada dei Custodi del Nord è difesa e consolida il fronte.,3,947
2686,,4,947
2687,Strada dei Custodi del Nord,2,948
2688,La Strada dei Custodi del Nord è sotto attacco e non sta più facendo avanzare il fronte.,3,948
2689,,4,948
2690,Turni restanti: %13692w,2,949
2691,Turni restanti,3,949
2692,,4,949
2693,Salute del comandante nemico: %13737w%,2,950
2694,Sconfiggi il comandante nella base nemica per vincere il Fronte di Guerra.,3,950
2695,,4,950
2696,,2,951
2697,,3,951
2698,,4,951
2699,Caserma: %13731w%,2,952
2700,Caserma in costruzione.,3,952
2701,,4,952
2702,Il sito meridionale sta costruendo la Scuderia: %13726w%,2,953
2703,Scuderia in costruzione.,3,953
2704,,4,953
2705,Il sito meridionale sta costruendo l'Officina: %13732w%,2,954
2706,Officina in costruzione.,3,954
2707,,4,954
2708,Il sito meridionale sta costruendo la Fucina: %13734w%,2,955
2709,Fucina in costruzione.,3,955
2710,,4,955
2711,Le truppe si dirigeranno alla Scuderia fra: %13699k,2,956
2712,Tempo al prossimo arrivo di truppe.,3,956
2713,,4,956
2714,Le truppe si dirigeranno all'Officina fra: %13699k,2,957
2715,Tempo al prossimo arrivo di truppe.,3,957
2716,,4,957
2717,Le truppe si dirigeranno alla Fucina fra: %13699k,2,958
2718,Tempo al prossimo arrivo di truppe.,3,958
2719,,4,958
2726,Il sito settentrionale sta costruendo la Scuderia: %13841w%,2,961
2727,Scuderia in costruzione.,3,961
2728,,4,961
2729,Il sito settentrionale sta costruendo l'Officina: %13840w%,2,962
2730,Officina in costruzione.,3,962
2731,,4,962
2732,Il sito settentrionale sta costruendo la Fucina: %13842w%,2,963
2733,Fucina in costruzione.,3,963
2734,,4,963
2735,Azerite raccolta: %13845w/%13846w,2,964
2736,Azerite raccolta dall'Alleanza,3,964
2737,,4,964
2738,Azerite raccolta: %13844w/%13846w,2,965
2739,Azerite raccolta dall'Orda,3,965
2740,,4,965
2741,Ingredienti raccolti: %16628w/%16630w,2,966
2742,Numero di ingredienti raccolti dall'Alleanza,3,966
2743,,4,966
2747,Rinforzi: %14170w,2,968
2748,Rinforzi dell'Alleanza,3,968
2749,,4,968
2750,Rinforzi: %14170w,2,969
2751,Rinforzi dell'Orda,3,969
2752,,4,969
2753,Tempo restante: %4248k,2,970
2754,Tempo Restante,3,970
2755,,4,970
2756,Prossimo attacco: %14331w s,2,971
2757,Tempo mancante al prossimo attacco dell'Alleanza.,3,971
2758,,4,971
