Word,ID
Вальгар Вышняя Кузня,14283
Валгардский канонир,14284
Валгардский защитник,14285
Валгардский работник,14286
Валгардская волшебница,14287
Валгардский паладин,14288
Валгардская жрица,14289
Валгардский стрелок,14290
Валгардский разведчик,14291
Валгардский воин,14292
Валгардский поселенец,14293
Валон,14294
Валстаг Сталезуб,14295
Валуша,14296
Валайн Волчья Песнь,14297
Вал-Зарек Завоеватель,14298
Сумеречный нетопырь-вампир,14299
Мрачница-вампир,14300
Вампир-ищейка,14301
Ванс Мрачнейший,14302
Вандар Грозовая Вершина,14303
Поверженное щупальце,14304
Вантег,14305
Вара,14306
Варедис,14307
Варен Красноскальник,14308
Варен Земелер,14309
Варг,14310
Варг Шепот Ветра,14311
Варгус,14312
Вария Прочная Шкура,14313
Вариан Ринн,14314
Вариматас,14315
Варк Боевой Шрам,14316
Варл Кровавик,14317
Варнг,14318
Вартус Древний,14319
Вазарио Цепесмаз,14320
Вазруден,14321
Вазруден Глашатай,14322
Вектус,14323
Виеникс,14324
Вехена,14325
Страж Завесы Шалас,14326
Веджрек,14327
Векакс,14328
Матриарх гнездовья Векх,14329
Векнисский бурильщик,14330
Векнисский трутень,14331
Векнисский страж,14332
Векнисская личинка,14333
Векнисский ядохвост,14334
Векнисский солдат,14335
Векнисский острожал,14336
Векнисский воин,14337
Векнисская оса,14338
Велаада,14339
Велан Светлый Тополь,14340
Веланни,14341
Вельдан Легконог,14342
Велендрис Белый Рассвет,14343
Велидна Песнь Звезд,14344
Вельма Варнам,14345
Велора Нители,14346
Вем,14347
Торговец,14348
Торготрон 1000,14349
Вендо-о-трон де люкс,14350
Место появления Венератуса,14351
Венератус Многоликий,14352
Венг,14353
Несущий месть,14354
Мстительный древняк,14355
Мстительная тень,14356
Мстительный дреней,14357
Мстительный предвестник,14358
Мстительный мертвец,14359
Мстительный дух Квалдира,14360
Мстительный дракон Хаоса,14361
