ID,Name_lang,Description_lang,CategoryID,InventoryIconFileID,SpellWeight,SpellCategory,MaxQty,MaxEarnablePerWeek,Quality,FactionID,ItemGroupSoundsID,XpQuestDifficulty,AwardConditionID,MaxQtyWorldStateID,RechargingAmountPerCycle,RechargingCycleDurationMS,Flags[0],Flags[1]
2566,飛龍競速 - 個人最佳紀錄 - 東部王國15進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2567,飛龍競速 - 個人最佳紀錄 - 東部王國16進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2568,飛龍競速 - 個人最佳紀錄 - 東部王國01逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2569,飛龍競速 - 個人最佳紀錄 - 東部王國02逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2570,飛龍競速 - 個人最佳紀錄 - 東部王國03逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2571,飛龍競速 - 個人最佳紀錄 - 東部王國04逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2572,飛龍競速 - 個人最佳紀錄 - 東部王國05逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2573,飛龍競速 - 個人最佳紀錄 - 東部王國06逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2574,飛龍競速 - 個人最佳紀錄 - 東部王國07逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2575,飛龍競速 - 個人最佳紀錄 - 東部王國08逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2576,飛龍競速 - 個人最佳紀錄 - 東部王國09逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2577,飛龍競速 - 個人最佳紀錄 - 東部王國10逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2578,飛龍競速 - 個人最佳紀錄 - 東部王國11逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2579,飛龍競速 - 個人最佳紀錄 - 東部王國12逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2580,飛龍競速 - 個人最佳紀錄 - 東部王國13逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2581,飛龍競速 - 個人最佳紀錄 - 東部王國14逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2582,飛龍競速 - 個人最佳紀錄 - 東部王國15逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2583,飛龍競速 - 個人最佳紀錄 - 東部王國16逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2588,艾澤拉斯騎士徽章,在艾澤拉斯騎士比賽中獲得。可以用來向沃卓肯的艾澤拉斯騎士商人兌換商品。,1,4638724,0,0,0,0,3,0,0,0,0,0,0,0,8192,0
2594,超因果薄片,注入足夠力量的時光能量微粒實體化。對提爾堡蓄水池的商人價值非凡。,250,3193844,0,0,0,0,3,0,0,0,0,0,0,0,33562626,0
2595,Dragon Racing - Medal Widget - Normal [DNT],,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2596,Dragon Racing - Medal Widget - Advanced [DNT],,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2597,Dragon Racing - Medal Widget - Reverse [DNT],,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2598,Dragon Racing - Medal Widget - Temp [DNT],,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2599,Dragon Racing - Medal Widget - Temp2 [DNT],,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2600,飛龍競速 - 個人最佳紀錄 - 外域01,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2601,飛龍競速 - 個人最佳紀錄 - 外域02,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2602,飛龍競速 - 個人最佳紀錄 - 外域03,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2603,飛龍競速 - 個人最佳紀錄 - 外域04,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2604,飛龍競速 - 個人最佳紀錄 - 外域05,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2605,飛龍競速 - 個人最佳紀錄 - 外域06,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2606,飛龍競速 - 個人最佳紀錄 - 外域07,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2607,飛龍競速 - 個人最佳紀錄 - 外域08,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2608,飛龍競速 - 個人最佳紀錄 - 外域09,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2609,飛龍競速 - 個人最佳紀錄 - 外域10,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2610,飛龍競速 - 個人最佳紀錄 - 外域11,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2611,飛龍競速 - 個人最佳紀錄 - 外域12,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2612,飛龍競速 - 個人最佳紀錄 - 外域13,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2613,飛龍競速 - 個人最佳紀錄 - 外域14,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2614,飛龍競速 - 個人最佳紀錄 - 外域15,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2615,飛龍競速 - 個人最佳紀錄 - 外域01進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2616,飛龍競速 - 個人最佳紀錄 - 外域02進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2617,飛龍競速 - 個人最佳紀錄 - 外域03進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2618,飛龍競速 - 個人最佳紀錄 - 外域04進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2619,飛龍競速 - 個人最佳紀錄 - 外域05進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2620,飛龍競速 - 個人最佳紀錄 - 外域06進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2621,飛龍競速 - 個人最佳紀錄 - 外域07進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2622,飛龍競速 - 個人最佳紀錄 - 外域08進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2623,飛龍競速 - 個人最佳紀錄 - 外域09進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2624,飛龍競速 - 個人最佳紀錄 - 外域10進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2625,飛龍競速 - 個人最佳紀錄 - 外域11進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2626,飛龍競速 - 個人最佳紀錄 - 外域12進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2627,飛龍競速 - 個人最佳紀錄 - 外域13進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2628,飛龍競速 - 個人最佳紀錄 - 外域14進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2629,飛龍競速 - 個人最佳紀錄 - 外域15進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2630,飛龍競速 - 個人最佳紀錄 - 外域01逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2631,飛龍競速 - 個人最佳紀錄 - 外域02逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2632,飛龍競速 - 個人最佳紀錄 - 外域03逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2633,飛龍競速 - 個人最佳紀錄 - 外域04逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2634,飛龍競速 - 個人最佳紀錄 - 外域05逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2635,飛龍競速 - 個人最佳紀錄 - 外域06逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2636,飛龍競速 - 個人最佳紀錄 - 外域07逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2637,飛龍競速 - 個人最佳紀錄 - 外域08逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2638,飛龍競速 - 個人最佳紀錄 - 外域09逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2639,飛龍競速 - 個人最佳紀錄 - 外域10逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2640,飛龍競速 - 個人最佳紀錄 - 外域11逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2641,飛龍競速 - 個人最佳紀錄 - 外域12逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2642,飛龍競速 - 個人最佳紀錄 - 外域13逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2643,飛龍競速 - 個人最佳紀錄 - 外域14逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2644,飛龍競速 - 個人最佳紀錄 - 外域15逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2645,索芮朵蜜的認可,獲得索芮朵蜜聲望。,142,922527,0,0,0,0,1,2553,0,0,0,0,0,0,1048586,0
2654,飛龍競速 - 卡林多杯愛用坐騎,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2658,飛龍競速 - 個人最佳紀錄 - 外域16,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2659,飛龍競速 - 個人最佳紀錄 - 外域17,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2660,飛龍競速 - 個人最佳紀錄 - 外域18,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2661,飛龍競速 - 個人最佳紀錄 - 外域19,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2662,飛龍競速 - 個人最佳紀錄 - 外域20,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2663,飛龍競速 - 個人最佳紀錄 - 外域21,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2664,飛龍競速 - 個人最佳紀錄 - 外域16進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2665,飛龍競速 - 個人最佳紀錄 - 外域17進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2666,飛龍競速 - 個人最佳紀錄 - 外域18進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2667,飛龍競速 - 個人最佳紀錄 - 外域19進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2668,飛龍競速 - 個人最佳紀錄 - 外域20進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2669,飛龍競速 - 個人最佳紀錄 - 外域21進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2670,飛龍競速 - 個人最佳紀錄 - 外域16逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2671,飛龍競速 - 個人最佳紀錄 - 外域17逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2672,飛龍競速 - 個人最佳紀錄 - 外域18逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2673,飛龍競速 - 個人最佳紀錄 - 外域19逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2674,飛龍競速 - 個人最佳紀錄 - 外域20逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2675,飛龍競速 - 個人最佳紀錄 - 外域21逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
