ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,Field_12_0_0_63534_016,QuestID,PlayerConditionID
254,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,3,32,0,0,1,0,0,0,0,2095,0,0,0,5,0,0
255,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,3,32,0,0,1,0,0,0,0,2098,0,0,0,5,0,0
256,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 등|n- 다리|n- 발,새로운 형상 구매 가능,4,26,0,0,0,0,0,0,0,2115,0,0,0,5,0,0
257,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 등|n- 다리|n- 발,새로운 형상 구매 가능,4,26,0,0,0,0,0,0,0,2118,0,0,0,5,0,0
258,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 등|n- 다리|n- 발,새로운 형상 구매 가능,4,26,0,0,0,0,0,0,0,2121,0,0,0,5,0,0
259,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,4,32,0,0,1,0,0,0,0,2116,0,0,0,5,0,0
260,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,4,32,0,0,1,0,0,0,0,2119,0,0,0,5,0,0
261,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,4,32,0,0,1,0,0,0,0,2122,0,0,0,5,0,0
262,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 손목|n- 손|n- 허리,새로운 형상 구매 가능,2,16,0,0,1,0,0,0,0,2102,0,0,0,5,0,0
263,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 손목|n- 손|n- 허리,새로운 형상 구매 가능,2,16,0,0,1,0,0,0,0,2105,0,0,0,5,0,0
264,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 손목|n- 손|n- 허리,새로운 형상 구매 가능,2,16,0,0,1,0,0,0,0,2108,0,0,0,5,0,0
265,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 등|n- 다리|n- 발,새로운 형상 구매 가능,2,26,0,0,0,0,0,0,0,2103,0,0,0,5,0,0
266,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 등|n- 다리|n- 발,새로운 형상 구매 가능,2,26,0,0,0,0,0,0,0,2106,0,0,0,5,0,0
267,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 등|n- 다리|n- 발,새로운 형상 구매 가능,2,26,0,0,0,0,0,0,0,2109,0,0,0,5,0,0
268,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,2,32,0,0,1,0,0,0,0,2104,0,0,0,5,0,0
269,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,2,32,0,0,1,0,0,0,0,2107,0,0,0,5,0,0
270,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,2,32,0,0,1,0,0,0,0,2110,0,0,0,5,0,0
271,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 손목|n- 손|n- 허리,새로운 형상 구매 가능,1,16,0,0,1,0,0,0,0,2127,0,0,0,5,0,0
272,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 손목|n- 손|n- 허리,새로운 형상 구매 가능,1,16,0,0,1,0,0,0,0,2130,0,0,0,5,0,0
273,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 손목|n- 손|n- 허리,새로운 형상 구매 가능,1,16,0,0,1,0,0,0,0,2133,0,0,0,5,0,0
274,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 등|n- 다리|n- 발,새로운 형상 구매 가능,1,26,0,0,0,0,0,0,0,2128,0,0,0,5,0,0
275,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 등|n- 다리|n- 발,새로운 형상 구매 가능,1,26,0,0,0,0,0,0,0,2131,0,0,0,5,0,0
276,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 등|n- 다리|n- 발,새로운 형상 구매 가능,1,26,0,0,0,0,0,0,0,2134,0,0,0,5,0,0
277,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,1,32,0,0,1,0,0,0,0,2129,0,0,0,5,0,0
278,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,1,32,0,0,1,0,0,0,0,2132,0,0,0,5,0,0
279,,영예 병참장교에게서 다음 형상을 구매할 수 있습니다.|n- 머리|n- 어깨|n- 가슴,새로운 형상 구매 가능,1,32,0,0,1,0,0,0,0,2135,0,0,0,5,0,0
280,령 비축분,"얼마 남지 않은 숲지기의 꾸러미로, 안에 든 씨앗에는 500 령이 들어 있습니다. 이 어두운 시기에 성약의 단이 견고한 모습을 갖출 수 있도록 현명하게 사용해야 합니다.",령 비축분,3,15,133651,0,0,188000,0,0,0,0,0,0,0,1,65111,0
281,령 비축분,"얼마 남지 않은 숲지기의 꾸러미로, 안에 든 씨앗에는 500 령이 들어 있습니다. 이 어두운 시기에 성약의 단이 견고한 모습을 갖출 수 있도록 현명하게 사용해야 합니다.",령 비축분,3,24,133651,0,0,188000,0,0,0,0,0,0,0,1,65112,0
283,령 비축분,"총 500 령이 주입된 보배로운 검으로, 지금 같은 힘든 시기에 성약의 단에 힘을 보탤 수 있도록 당신에게 위임되었습니다.",령 비축분,1,15,135376,0,0,188005,0,0,0,0,0,0,0,1,65107,0
284,령 비축분,"총 500 령이 주입된 보배로운 검으로, 지금 같은 힘든 시기에 성약의 단에 힘을 보탤 수 있도록 당신에게 위임되었습니다.",령 비축분,1,24,135376,0,0,188005,0,0,0,0,0,0,0,1,65108,0
286,령 비축분,"누더기괴물 작업을 위해 만든 여러 물건으로, 500 령을 함유하고 있습니다. 이 갈등 상황에서 성약의 단이 성장할 수 있도록 돕는 데 사용해야 합니다.",령 비축분,4,15,915852,0,0,188004,0,0,0,0,0,0,0,1,65109,0
287,령 비축분,"누더기괴물 작업을 위해 만든 여러 물건으로, 500 령을 함유하고 있습니다. 이 갈등 상황에서 성약의 단이 성장할 수 있도록 돕는 데 사용해야 합니다.",령 비축분,4,24,915852,0,0,188004,0,0,0,0,0,0,0,1,65110,0
289,령 비축분,"데나트리우스의 저장고에서 밀반입한 물건으로, 500 령이 담겨 있습니다. 앞으로 다가올 전투를 위해 성약의 단을 확립하는 데 사용해야 합니다.",령 비축분,2,15,1542854,0,0,188003,0,0,0,0,0,0,0,1,65113,0
290,령 비축분,"데나트리우스의 저장고에서 밀반입한 물건으로, 500 령이 담겨 있습니다. 앞으로 다가올 전투를 위해 성약의 단을 확립하는 데 사용해야 합니다.",령 비축분,2,24,1542854,0,0,188003,0,0,0,0,0,0,0,1,65114,0
292,키리안 대장정: 승천의 시련,키리안 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,1,5,1500886,0,0,0,0,0,0,0,0,0,0,0,64508,0
293,키리안 대장정: 파에스투스 - 영겁의 기원,키리안 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,1,8,1500886,0,0,0,0,0,0,0,0,0,0,0,64508,0
294,키리안 대장정: 정의로운 응징,키리안 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,1,11,1500886,0,0,0,0,0,0,0,0,0,0,0,64508,0
295,키리안 대장정: 뉘우침의 인장,키리안 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,1,13,1500886,0,0,0,0,0,0,0,0,0,0,0,64508,0
296,키리안 대장정: 몽환숲의 그릇,키리안 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,1,17,1500886,0,0,0,0,0,0,0,0,0,0,0,64508,0
297,키리안 대장정: 마무리,키리안 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,1,20,1500886,0,0,0,0,0,0,0,0,0,0,0,64508,0
298,강령군주 대장정: 눈의 의회,강령군주 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,4,5,1500887,0,0,0,0,0,0,0,0,0,0,0,64508,0
299,강령군주 대장정: 죽음의 요새 도둑,강령군주 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,4,8,1500887,0,0,0,0,0,0,0,0,0,0,0,64508,0
300,강령군주 대장정: 잊지 말아야 할 것,강령군주 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,4,11,1500887,0,0,0,0,0,0,0,0,0,0,0,64508,0
301,강령군주 대장정: 황금빛 여명,강령군주 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,4,13,1500887,0,0,0,0,0,0,0,0,0,0,0,64508,0
302,강령군주 대장정: 죄악의 값어치,강령군주 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,4,17,1500887,0,0,0,0,0,0,0,0,0,0,0,64508,0
303,강령군주 대장정: 의식의 의회,강령군주 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,4,20,1500887,0,0,0,0,0,0,0,0,0,0,0,64508,0
304,나이트 페이 대장정: 밤 전사의 딸,나이트 페이 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,3,5,1500884,0,0,0,0,0,0,0,0,0,0,0,64508,0
305,나이트 페이 대장정: 우두머리,나이트 페이 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,3,8,1500884,0,0,0,0,0,0,0,0,0,0,0,64508,0
306,나이트 페이 대장정: 밤 전사의 저주,나이트 페이 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,3,11,1500884,0,0,0,0,0,0,0,0,0,0,0,64508,0
307,나이트 페이 대장정: 드러스트에서 드러스트로,나이트 페이 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,3,13,1500884,0,0,0,0,0,0,0,0,0,0,0,64508,0
308,나이트 페이 대장정: 뿔 달린 사냥꾼,나이트 페이 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,3,17,1500884,0,0,0,0,0,0,0,0,0,0,0,64508,0
309,나이트 페이 대장정: 로아의 거래,나이트 페이 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,3,20,1500884,0,0,0,0,0,0,0,0,0,0,0,64508,0
310,벤티르 대장정: 수확자의 궁정,벤티르 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,2,5,1500885,0,0,0,0,0,0,0,0,0,0,0,64508,0
311,벤티르 대장정: 욕망,벤티르 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,2,8,1500885,0,0,0,0,0,0,0,0,0,0,0,64508,0
312,벤티르 대장정: 탐욕,벤티르 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,2,11,1500885,0,0,0,0,0,0,0,0,0,0,0,64508,0
313,벤티르 대장정: 왕관을 쓴 왕자,벤티르 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,2,13,1500885,2,0,0,0,0,0,0,0,0,0,0,64508,0
314,벤티르 대장정: 죄악과의 대면,벤티르 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,2,17,1500885,0,0,0,0,0,0,0,0,0,0,0,64508,0
315,벤티르 대장정: 시기,벤티르 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,2,20,1500885,0,0,0,0,0,0,0,0,0,0,0,64508,0
316,미발견 모험가,"새로운 모험가를 영입하려면 승천의 보루 이야기 전개 ""무리와 부대 그 사이""를 완료해야 합니다.",새로운 모험가 영입 가능,1,4,3716926,0,0,0,0,0,0,0,0,0,0,0,64508,87733
317,밤 조신의 무기,영예 병참장교에게서 무기 형상을 구매할 수 있습니다.,새로운 형상 구매 가능,3,37,3509629,0,0,0,0,0,0,0,0,0,0,0,64508,0
318,시초자의 무기,영예 병참장교에게서 무기 형상을 구매할 수 있습니다.,새로운 형상 구매 가능,4,37,3384463,0,0,0,0,0,0,0,0,0,0,0,64508,0
319,엘리시안 무기,영예 병참장교에게서 무기 형상을 구매할 수 있습니다.,새로운 형상 구매 가능,1,37,3204712,0,0,0,0,0,0,0,0,0,0,0,64508,0
320,죄악의 몰락지 무기,영예 병참장교에게서 무기 형상을 구매할 수 있습니다.,새로운 형상 구매 가능,2,37,3188648,0,0,0,0,0,0,0,0,0,0,0,64508,0
321,키리안 사이에서,승천의 보루의 키리안에 가입한 후 성약의 단 대장정을 시작했습니다.,,1,1,3641395,0,0,0,0,0,0,0,0,0,0,0,64508,0
322,여왕님과 숲을 위하여!,몽환숲의 나이트 페이에 가입한 후 성약의 단 대장정을 시작했습니다.,,3,1,3641394,0,0,0,0,0,0,0,0,0,0,0,64508,0
323,시초자에 충성,말드락서스의 강령군주에 가입한 후 성약의 단 대장정을 시작했습니다.,,4,1,3641396,0,0,0,0,0,0,0,0,0,0,0,64508,0
324,죄악의 몰락지,레벤드레스의 벤티르에 가입한 후 성약의 단 대장정을 시작했습니다.,,2,1,3641397,0,0,0,0,0,0,0,0,0,0,0,64508,0
325,영혼결속 강화: 펠라고스,펠라고스의 여덟 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,펠라고스 영혼결속 줄 잠금 해제,1,30,3684898,2,0,0,0,0,0,0,0,0,0,0,64508,0
326,영혼결속 강화: 클레이아,클레이아의 여덟 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,클레이아 영혼결속 줄 잠금 해제,1,34,3684897,2,0,0,0,0,0,0,0,0,0,0,64508,0
327,영혼결속 강화: 미카니코스,미카니코스의 여덟 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,미카니코스 영혼결속 줄 잠금 해제,1,31,3684894,2,0,0,0,0,0,0,0,0,0,0,64508,0
328,영혼결속 강화: 메릴레트,역병 설계자 메릴레트의 여덟 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,메릴레트 영혼결속 줄 잠금 해제,4,30,3684879,2,0,0,0,0,0,0,0,0,0,0,64508,0
329,영혼결속 강화: 에메니,공주 에메니의 여덟 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,에메니 영혼결속 줄 잠금 해제,4,34,3684875,2,0,0,0,0,0,0,0,0,0,0,64508,0
330,영혼결속 강화: 에어미르,뼈장장이 에어미르의 여덟 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,에어미르 영혼결속 줄 잠금 해제,4,31,3684892,2,0,0,0,0,0,0,0,0,0,0,64508,0
331,영혼결속 강화: 니야,니야의 마지막 영혼결속 특성 줄을 사용할 수 있도록 합니다.,니야 영혼결속 줄 잠금 해제,3,30,3684884,2,0,0,0,0,0,0,0,0,0,0,64508,0
332,영혼결속 강화: 코레인,코레인의 마지막 영혼결속 특성 줄을 사용할 수 있도록 합니다.,코레인 영혼결속 줄 잠금 해제,3,31,3684885,2,0,0,0,0,0,0,0,0,0,0,64508,0
333,영혼결속 강화: 드림위버,드림위버의 마지막 영혼결속 특성 줄을 사용할 수 있도록 합니다.,드림위버 영혼결속 줄 잠금 해제,3,34,3684882,2,0,0,0,0,0,0,0,0,0,0,64508,0
334,영혼결속 강화: 나지아,나지아의 여덟 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,나지아 영혼결속 줄 잠금 해제,2,30,3485243,2,0,0,0,0,0,0,0,0,0,0,64508,0
335,영혼결속 강화: 테오타르,테오타르의 여덟 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,테오타르 영혼결속 줄 잠금 해제,2,34,3485244,2,0,0,0,0,0,0,0,0,0,0,64508,0
336,영혼결속 강화: 드레이븐,장군 드레이븐의 여덟 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,드레이븐 영혼결속 줄 잠금 해제,2,31,3485245,2,0,0,0,0,0,0,0,0,0,0,64508,0
337,전역 퀘스트 보상,전역 퀘스트 보상의 아이템 레벨이 증가합니다.,전역 퀘스트 최대 아이템 레벨 증가,1,29,236668,0,1,0,0,0,0,0,0,0,0,0,63350,88828
338,전역 퀘스트 보상,전역 퀘스트 보상의 아이템 레벨이 증가합니다.,전역 퀘스트 최대 아이템 레벨 증가,4,29,236668,0,1,0,0,0,0,0,0,0,0,0,63350,88828
339,전역 퀘스트 보상,전역 퀘스트 보상의 아이템 레벨이 증가합니다.,전역 퀘스트 최대 아이템 레벨 증가,3,29,236668,0,1,0,0,0,0,0,0,0,0,0,63350,88828
340,전역 퀘스트 보상,전역 퀘스트 보상의 아이템 레벨이 증가합니다.,전역 퀘스트 최대 아이템 레벨 증가,2,29,236668,0,1,0,0,0,0,0,0,0,0,0,63350,88828
342,영혼결속 강화: 코레인,코레인의 아홉 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,코레인 영혼결속 줄 잠금 해제,3,41,3684885,2,0,0,0,0,0,0,0,0,0,0,64508,0
343,영혼결속 강화: 드림위버,드림위버의 아홉 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,드림위버 영혼결속 줄 잠금 해제,3,42,3684882,2,0,0,0,0,0,0,0,0,0,0,64508,0
344,정예 전역 퀘스트 령 보상,정예 전역 퀘스트 보상으로 받는 령의 양이 증가합니다.,정예 전역 퀘스트 령 증가,3,47,3528279,2,1,0,0,0,0,0,0,0,0,0,64073,91036
345,영혼결속 강화: 니야,니야의 아홉 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,니야 영혼결속 줄 잠금 해제,3,43,3684884,2,0,0,0,0,0,0,0,0,0,0,64508,0
346,,이 모험가를 영입하려면 감시자 베스퍼블룸과 대화하십시오.,새로운 모험가 영입 가능,3,44,0,0,1,0,0,0,0,0,0,1337,0,8,0,0
347,지배의 사슬: 마지막 인장,지배의 사슬 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,3,44,1500884,0,0,0,0,0,0,0,0,0,0,0,64508,0
349,,,비행 탈것 획득,3,45,0,0,1,0,0,1484,0,0,0,0,0,3,64074,0
350,영혼결속 강화: 드림위버,드림위버의 열 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,드림위버 영혼결속 줄 잠금 해제,3,45,3684882,2,0,0,0,0,0,0,0,0,0,0,64508,0
351,전역 퀘스트 보상,전역 퀘스트 보상의 아이템 레벨이 증가합니다.,전역 퀘스트 최대 아이템 레벨 증가,3,46,236668,0,1,0,0,0,0,0,0,0,0,0,64067,91039
352,영혼결속 강화: 니야,니야의 열 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,니야 영혼결속 줄 잠금 해제,3,46,3684884,2,0,0,0,0,0,0,0,0,0,0,64508,0
353,지배의 사슬: 뼈와 강철의 군대,지배의 사슬 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,3,47,1500884,0,0,0,0,0,0,0,0,0,0,0,64508,0
354,영혼결속 강화: 코레인,코레인의 열 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,코레인 영혼결속 줄 잠금 해제,3,48,3684885,2,0,0,0,0,0,0,0,0,0,0,64508,0
355,,,자그마한 겨울 지팡이 획득,3,56,0,0,1,186473,0,0,0,0,0,0,0,1,64079,0
356,영혼결속 강화: 드림위버,드림위버의 열한 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,드림위버 영혼결속 줄 잠금 해제,3,49,3684882,2,0,0,0,0,0,0,0,0,0,0,64508,0
357,지배의 사슬: 보이지 않는 손님,지배의 사슬 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,3,50,1500884,0,0,0,0,0,0,0,0,0,0,0,64508,0
358,영혼결속 강화: 니야,니야의 열한 번째 영혼결속 특성 줄을 사용할 수 있도록 합니다.,니야 영혼결속 줄 잠금 해제,3,51,3684884,2,0,0,0,0,0,0,0,0,0,0,64508,0
359,지배의 사슬: 밤의 힘,지배의 사슬 대장정의 다음 장을 수행할 수 있습니다.,새로운 대장정 퀘스트 수행 가능,3,52,1500884,0,0,0,0,0,0,0,0,0,0,0,64508,0
